fm_fund_id,fm_id,fund_id,fund_name,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
19929,17926,37874,ERES II,2011,Asia-Pacific,TMT,Venture Capital / Growth Equity,220000000.0,EUR,217000000.0,EUR
27483,17926,37874,ERES II,2011,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,220000000.0,EUR,217000000.0,EUR
29376,17926,37874,ERES II,2011,Latin America,TMT,Venture Capital / Growth Equity,220000000.0,EUR,217000000.0,EUR
24507,17926,37874,ERES II,2011,Middle East/Africa,TMT,Venture Capital / Growth Equity,220000000.0,EUR,217000000.0,EUR
3368,17926,37874,ERES II,2011,North America,TMT,Venture Capital / Growth Equity,220000000.0,EUR,217000000.0,EUR
13893,17926,37874,ERES II,2011,Western Europe,TMT,Venture Capital / Growth Equity,220000000.0,EUR,217000000.0,EUR
14452,17926,37875,ERES III,2016,Asia-Pacific,TMT,Venture Capital / Growth Equity,300000000.0,EUR,300000000.0,EUR
21726,17926,37875,ERES III,2016,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,300000000.0,EUR,300000000.0,EUR
22999,17926,37875,ERES III,2016,Latin America,TMT,Venture Capital / Growth Equity,300000000.0,EUR,300000000.0,EUR
24418,17926,37875,ERES III,2016,Middle East/Africa,TMT,Venture Capital / Growth Equity,300000000.0,EUR,300000000.0,EUR
30529,17926,37875,ERES III,2016,North America,TMT,Venture Capital / Growth Equity,300000000.0,EUR,300000000.0,EUR
5762,17926,37875,ERES III,2016,Western Europe,TMT,Venture Capital / Growth Equity,300000000.0,EUR,300000000.0,EUR
15363,19385,44562,RB Equity Fund I,2018,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,224000000.0,USD
9048,19385,44564,RB Equity Fund II,2018,North America,Consumer Goods,Venture Capital / Growth Equity,345000000.0,USD,350000000.0,USD
24580,19385,44564,RB Equity Fund II,2018,North America,Diversified,Venture Capital / Growth Equity,345000000.0,USD,350000000.0,USD
8089,19385,44564,RB Equity Fund II,2018,North America,Financial Services,Venture Capital / Growth Equity,345000000.0,USD,350000000.0,USD
28675,19385,44564,RB Equity Fund II,2018,North America,TMT,Venture Capital / Growth Equity,345000000.0,USD,350000000.0,USD
14545,19385,58258,"GSTV RB Equity Investments, L.P.",2021,North America,Diversified,Venture Capital / Growth Equity,11700000.0,USD,0.0,USD
4626,19385,58736,RB Equity Fund II Co-Investment,2021,North America,Diversified,Fund of Funds / Co-Investment,50000000.0,USD,50000000.0,USD
1882,7799,58271,Draper Frontier OppTech Fund III,2021,North America,TMT,Venture Capital / Growth Equity,9890000.0,USD,20000000.0,USD
10111,7799,58272,Draper Frontier OppTech Fund II,2017,North America,TMT,Venture Capital / Growth Equity,6350000.0,USD,25000000.0,USD
6055,7799,58273,Draper Frontier OppTech Fund,2015,North America,TMT,Venture Capital / Growth Equity,11200000.0,USD,10000000.0,USD
25493,7799,58274,DFJ Frontier II,2007,North America,TMT,Venture Capital / Growth Equity,55300000.0,USD,60000000.0,USD
2484,7799,58275,DFJ Frontier Fund,2002,North America,TMT,Venture Capital / Growth Equity,25700000.0,USD,0.0,USD
8696,15215,30559,Tritium I,2014,North America,Business Services,Buyout / Corporate Private Equity,309000000.0,USD,250000000.0,USD
2650,15215,30559,Tritium I,2014,North America,Financial Services,Buyout / Corporate Private Equity,309000000.0,USD,250000000.0,USD
25922,15215,30559,Tritium I,2014,North America,Other,Buyout / Corporate Private Equity,309000000.0,USD,250000000.0,USD
26247,15215,30559,Tritium I,2014,North America,Retail,Buyout / Corporate Private Equity,309000000.0,USD,250000000.0,USD
773,15215,30559,Tritium I,2014,North America,TMT,Buyout / Corporate Private Equity,309000000.0,USD,250000000.0,USD
8678,15215,32426,Tritium ATS Co-Invest,2014,North America,Business Services,Fund of Funds / Co-Investment,19000000.0,USD,19000000.0,USD
15062,15215,32426,Tritium ATS Co-Invest,2014,North America,Retail,Fund of Funds / Co-Investment,19000000.0,USD,19000000.0,USD
8262,15215,43555,Tritium II,2018,North America,Business Services,Buyout / Corporate Private Equity,465000000.0,USD,375000000.0,USD
30331,15215,43555,Tritium II,2018,North America,Financial Services,Buyout / Corporate Private Equity,465000000.0,USD,375000000.0,USD
7007,15215,43555,Tritium II,2018,North America,TMT,Buyout / Corporate Private Equity,465000000.0,USD,375000000.0,USD
18387,15215,58325,Tritium III,2021,North America,Business Services,Buyout / Corporate Private Equity,0.0,USD,650000000.0,USD
20374,15215,58325,Tritium III,2021,North America,Financial Services,Buyout / Corporate Private Equity,0.0,USD,650000000.0,USD
7063,15215,58325,Tritium III,2021,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,650000000.0,USD
26648,7356,5656,KB Partners Venture Fund II,2000,North America,Healthcare,Venture Capital / Growth Equity,78000000.0,USD,0.0,USD
7822,7356,5656,KB Partners Venture Fund II,2000,North America,TMT,Venture Capital / Growth Equity,78000000.0,USD,0.0,USD
22603,7356,42274,KB Partners Myriad Opportunity Fund,2018,North America,Healthcare,Venture Capital / Growth Equity,40790000.0,USD,50000000.0,USD
23658,7356,42274,KB Partners Myriad Opportunity Fund,2018,North America,TMT,Venture Capital / Growth Equity,40790000.0,USD,50000000.0,USD
10726,7356,58338,KB Partners Myriad Opportunity Fund II,2021,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,150000000.0,USD
10661,7356,58338,KB Partners Myriad Opportunity Fund II,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,150000000.0,USD
6465,18813,41590,Las Olas VC I,2017,North America,TMT,Venture Capital / Growth Equity,28500000.0,USD,30000000.0,USD
3828,18813,58339,Las Olas VC II,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,60000000.0,USD
17984,8551,8997,Mainsail Partners II,2008,North America,Healthcare,Buyout / Corporate Private Equity,110080000.0,USD,100000000.0,USD
30567,8551,8997,Mainsail Partners II,2008,North America,TMT,Buyout / Corporate Private Equity,110080000.0,USD,100000000.0,USD
28949,8551,22477,Mainsail Partners I,2005,North America,Diversified,Buyout / Corporate Private Equity,33000000.0,USD,0.0,USD
23627,8551,22512,Mainsail Partners III,2012,North America,Healthcare,Buyout / Corporate Private Equity,216000000.0,USD,150000000.0,USD
9997,8551,22512,Mainsail Partners III,2012,North America,TMT,Buyout / Corporate Private Equity,216000000.0,USD,150000000.0,USD
4669,8551,27390,Mainsail Co-Investors III,2013,North America,Healthcare,Fund of Funds / Co-Investment,4300000.0,USD,4300000.0,USD
16607,8551,27390,Mainsail Co-Investors III,2013,North America,TMT,Fund of Funds / Co-Investment,4300000.0,USD,4300000.0,USD
11667,8551,35348,Mainsail Partners IV,2015,North America,Healthcare,Buyout / Corporate Private Equity,384000000.0,USD,325000000.0,USD
5288,8551,35348,Mainsail Partners IV,2015,North America,TMT,Buyout / Corporate Private Equity,384000000.0,USD,325000000.0,USD
11930,8551,46692,Mainsail Partners V,2019,North America,Healthcare,Buyout / Corporate Private Equity,531000000.0,USD,500000000.0,USD
6251,8551,46692,Mainsail Partners V,2019,North America,TMT,Buyout / Corporate Private Equity,531000000.0,USD,500000000.0,USD
15454,8551,58344,Mainsail 3PL Holdings,2021,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
19838,8551,60640,Mainsail Partners VI,2022,North America,Healthcare,Buyout / Corporate Private Equity,915000000.0,USD,915000000.0,USD
12735,8551,60640,Mainsail Partners VI,2022,North America,TMT,Buyout / Corporate Private Equity,915000000.0,USD,915000000.0,USD
29106,22447,58345,Plum Alley Ventures Fund I,2021,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
12761,22447,58345,Plum Alley Ventures Fund I,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
4713,22450,58357,Transform Capital III,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
12168,15238,58380,RUBICON Technolgy Partners IV,2021,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,2000000000.0,USD
11269,15238,49379,RUBICON Technology Partners III,2019,North America,TMT,Buyout / Corporate Private Equity,1270000000.0,USD,850000000.0,USD
15073,15238,30608,RUBICON Technology Partners,2013,North America,TMT,Buyout / Corporate Private Equity,298460000.0,USD,250000000.0,USD
1084,15238,38690,RUBICON Technology Partners II,2017,North America,TMT,Buyout / Corporate Private Equity,537000000.0,USD,0.0,USD
21367,18162,38489,LL Private Lending Fund (Open-Ended),2017,North America,Diversified,Mezzanine / Debt,632010000.0,USD,0.0,USD
24911,18162,58427,LL Capital Partners III,2021,North America,Diversified,Mezzanine / Debt,89880000.0,USD,0.0,USD
22447,18162,42329,LL Private Lending Fund II (Open-Ended),2018,North America,Diversified,Mezzanine / Debt,257630000.0,USD,0.0,USD
435,18162,48468,LLCP I Co-Invest,2019,North America,Diversified,Mezzanine / Debt,34000000.0,USD,36000000.0,USD
5258,18162,51759,"LL Strategic Opportunities Fund, ABS 2020-1",2020,North America,Diversified,Mezzanine / Debt,151000000.0,USD,100000000.0,USD
25687,18162,52702,LL Capital Partners II,2018,North America,Diversified,Mezzanine / Debt,196000000.0,USD,250000000.0,USD
22847,18162,52703,LL Capital Partners I,2015,North America,Diversified,Mezzanine / Debt,201000000.0,USD,230000000.0,USD
30433,18162,53171,LL Mortgage Fund (Open-Ended),2017,North America,Diversified,Mezzanine / Debt,912160000.0,USD,0.0,USD
9788,18482,39775,Zeev Ventures III,2017,North America,Diversified,Venture Capital / Growth Equity,52000000.0,USD,0.0,USD
14025,18482,39776,Zeev Ventures II,2015,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8003,18482,39778,Zeev Ventures,2014,North America,Diversified,Venture Capital / Growth Equity,52000000.0,USD,0.0,USD
19988,18482,46495,Zeev Ventures V,2019,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,0.0,USD
16041,18482,47823,Zeev Ventures IV,2018,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,0.0,USD
21676,18482,49295,Zeev Ventures VI,2019,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,0.0,USD
9259,18482,53952,Zeev Ventures VII,2020,North America,Diversified,Venture Capital / Growth Equity,188250000.0,USD,0.0,USD
6269,18482,58436,Zeev Ventures VIII,2021,North America,Diversified,Venture Capital / Growth Equity,362250000.0,USD,0.0,USD
27571,15333,30804,Capital Midwest Fund II (CMF II),2010,North America,Healthcare,Venture Capital / Growth Equity,38400000.0,USD,100000000.0,USD
2655,15333,30804,Capital Midwest Fund II (CMF II),2010,North America,TMT,Venture Capital / Growth Equity,38400000.0,USD,100000000.0,USD
11378,15333,30805,Capital Midwest Fund III (CMF III),2015,North America,Healthcare,Venture Capital / Growth Equity,50000000.0,USD,150000000.0,USD
23415,15333,30805,Capital Midwest Fund III (CMF III),2015,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,150000000.0,USD
1222,15333,51409,Capital Midwest Fund I (CMF I),2008,North America,Healthcare,Venture Capital / Growth Equity,5000000.0,USD,0.0,USD
29480,15333,51409,Capital Midwest Fund I (CMF I),2008,North America,TMT,Venture Capital / Growth Equity,5000000.0,USD,0.0,USD
11865,15333,58437,Capital Midwest Fund IV (CMF IV),2021,North America,Healthcare,Venture Capital / Growth Equity,42000000.0,USD,100000000.0,USD
10434,15333,58437,Capital Midwest Fund IV (CMF IV),2021,North America,TMT,Venture Capital / Growth Equity,42000000.0,USD,100000000.0,USD
20348,19261,43881,Tree Line Direct Lending,2014,North America,Diversified,Mezzanine / Debt,159900000.0,USD,160000000.0,USD
1089,19261,43882,Tree Line Credit Strategies,2015,North America,Diversified,Mezzanine / Debt,161000000.0,USD,0.0,USD
21416,19261,45126,Tree Line Direct Lending II,2018,North America,Diversified,Mezzanine / Debt,187000000.0,USD,300000000.0,USD
25736,19261,45560,Tree Line Direct Lending (SC),2019,North America,Diversified,Mezzanine / Debt,30000000.0,USD,30000000.0,USD
352,19261,58474,Tree Line Direct Lending III,2021,North America,Diversified,Mezzanine / Debt,120800000.0,USD,450000000.0,USD
6876,19261,58475,Enhanced SBIC II,2020,North America,Diversified,Mezzanine / Debt,87000000.0,USD,87000000.0,USD
3549,22461,58478,Liberty Strategic Capital I,2021,Middle East/Africa,Financial Services,Venture Capital / Growth Equity,2500000000.0,USD,0.0,USD
2857,22461,58478,Liberty Strategic Capital I,2021,Middle East/Africa,TMT,Venture Capital / Growth Equity,2500000000.0,USD,0.0,USD
7097,22461,58478,Liberty Strategic Capital I,2021,North America,Financial Services,Venture Capital / Growth Equity,2500000000.0,USD,0.0,USD
8151,22461,58478,Liberty Strategic Capital I,2021,North America,TMT,Venture Capital / Growth Equity,2500000000.0,USD,0.0,USD
11283,9017,13408,Greycroft Partners,2006,Asia-Pacific,Business Services,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
8125,9017,13408,Greycroft Partners,2006,Asia-Pacific,Consumer Goods,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
19938,9017,13408,Greycroft Partners,2006,Asia-Pacific,Diversified,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
14448,9017,13408,Greycroft Partners,2006,Asia-Pacific,Financial Services,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
7915,9017,13408,Greycroft Partners,2006,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
3035,9017,13408,Greycroft Partners,2006,Asia-Pacific,Other,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
6530,9017,13408,Greycroft Partners,2006,Asia-Pacific,Retail,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
28263,9017,13408,Greycroft Partners,2006,Asia-Pacific,TMT,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
13147,9017,13408,Greycroft Partners,2006,Asia-Pacific,Transport,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
28069,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,Business Services,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
2554,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,Consumer Goods,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
12401,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,Diversified,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
29710,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,Financial Services,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
12226,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,Healthcare,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
1194,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,Other,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
5953,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,Retail,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
2270,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
7543,9017,13408,Greycroft Partners,2006,Central/Eastern Europe,Transport,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
16450,9017,13408,Greycroft Partners,2006,Latin America,Business Services,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
20451,9017,13408,Greycroft Partners,2006,Latin America,Consumer Goods,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
8389,9017,13408,Greycroft Partners,2006,Latin America,Diversified,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
13410,9017,13408,Greycroft Partners,2006,Latin America,Financial Services,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
4651,9017,13408,Greycroft Partners,2006,Latin America,Healthcare,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
29667,9017,13408,Greycroft Partners,2006,Latin America,Other,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
27727,9017,13408,Greycroft Partners,2006,Latin America,Retail,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
8190,9017,13408,Greycroft Partners,2006,Latin America,TMT,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
27081,9017,13408,Greycroft Partners,2006,Latin America,Transport,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
11155,9017,13408,Greycroft Partners,2006,Middle East/Africa,Business Services,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
14944,9017,13408,Greycroft Partners,2006,Middle East/Africa,Consumer Goods,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
10677,9017,13408,Greycroft Partners,2006,Middle East/Africa,Diversified,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
23708,9017,13408,Greycroft Partners,2006,Middle East/Africa,Financial Services,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
15050,9017,13408,Greycroft Partners,2006,Middle East/Africa,Healthcare,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
1669,9017,13408,Greycroft Partners,2006,Middle East/Africa,Other,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
14869,9017,13408,Greycroft Partners,2006,Middle East/Africa,Retail,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
9191,9017,13408,Greycroft Partners,2006,Middle East/Africa,TMT,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
23662,9017,13408,Greycroft Partners,2006,Middle East/Africa,Transport,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
