fund_id,name,manager,managerId,sectors,vintageYear,regions,countries,status,strategies,yearOpen,targetFundSize.amount,targetFundSize.currency,monthOpen,fundSize.amount,fundSize.currency,stage,yearClose,monthClose
61064,TPG Partners IX,TPG,6701,Healthcare,2022.0,Western Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Retail,2022.0,Central/Eastern Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Retail,2022.0,Middle East/Africa,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Retail,2022.0,North America,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Retail,2022.0,Asia-Pacific,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Retail,2022.0,Western Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Business Services,2022.0,Central/Eastern Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Business Services,2022.0,Middle East/Africa,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Business Services,2022.0,North America,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Business Services,2022.0,Asia-Pacific,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Business Services,2022.0,Western Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,TMT,2022.0,Central/Eastern Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,TMT,2022.0,Middle East/Africa,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,TMT,2022.0,North America,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,TMT,2022.0,Asia-Pacific,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,TMT,2022.0,Western Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Diversified,2022.0,Central/Eastern Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Diversified,2022.0,Middle East/Africa,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Diversified,2022.0,North America,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Diversified,2022.0,Asia-Pacific,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61064,TPG Partners IX,TPG,6701,Diversified,2022.0,Western Europe,United Kingdom,Launched,Buyout / Corporate Private Equity,2022.0,18500000000.0,USD,1.0,,,,,
61065,Ocean Avenue Fund V,Ocean Avenue Capital Partners,13880,Diversified,2022.0,North America,,Launched,Fund of Funds / Co-Investment,2022.0,550000000.0,USD,1.0,,,,,
61066,WCAS XIV,"Welsh, Carson, Anderson & Stowe",5592,Financial Services,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,5000000000.0,USD,1.0,,,,,
61066,WCAS XIV,"Welsh, Carson, Anderson & Stowe",5592,Healthcare,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,5000000000.0,USD,1.0,,,,,
61066,WCAS XIV,"Welsh, Carson, Anderson & Stowe",5592,Business Services,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,5000000000.0,USD,1.0,,,,,
61066,WCAS XIV,"Welsh, Carson, Anderson & Stowe",5592,TMT,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,5000000000.0,USD,1.0,,,,,
61068,Wind Point Partners X,Wind Point Partners,6745,Financial Services,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,1700000000.0,USD,1.0,100000000.0,USD,,,
61068,Wind Point Partners X,Wind Point Partners,6745,Consumer Goods,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,1700000000.0,USD,1.0,100000000.0,USD,,,
61068,Wind Point Partners X,Wind Point Partners,6745,Industrials,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,1700000000.0,USD,1.0,100000000.0,USD,,,
61068,Wind Point Partners X,Wind Point Partners,6745,Business Services,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,1700000000.0,USD,1.0,100000000.0,USD,,,
61069,Oaktree Special Situations Fund III,Oaktree Capital Management,5588,Diversified,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,3000000000.0,USD,1.0,200000000.0,USD,,,
61070,Industry Ventures Tech Buyout II,Industry Ventures,2333,TMT,2022.0,North America,,Launched,Fund of Funds / Co-Investment,2022.0,400000000.0,USD,1.0,,,,,
61072,HarbourVest 2022 Global Fund,HarbourVest Partners,6523,Diversified,2021.0,Asia-Pacific,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61072,HarbourVest 2022 Global Fund,HarbourVest Partners,6523,Diversified,2021.0,Latin America,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61072,HarbourVest 2022 Global Fund,HarbourVest Partners,6523,Diversified,2021.0,North America,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61072,HarbourVest 2022 Global Fund,HarbourVest Partners,6523,Diversified,2021.0,Central/Eastern Europe,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61072,HarbourVest 2022 Global Fund,HarbourVest Partners,6523,Diversified,2021.0,Middle East/Africa,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61072,HarbourVest 2022 Global Fund,HarbourVest Partners,6523,Diversified,2021.0,Western Europe,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61073,Värde Fund XIV,Värde Partners,8397,Diversified,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,2000000000.0,USD,1.0,,,,,
61073,Värde Fund XIV,Värde Partners,8397,Diversified,2022.0,Western Europe,,Launched,Mezzanine / Debt,2022.0,2000000000.0,USD,1.0,,,,,
61073,Värde Fund XIV,Värde Partners,8397,Diversified,2022.0,Middle East/Africa,,Launched,Mezzanine / Debt,2022.0,2000000000.0,USD,1.0,,,,,
61073,Värde Fund XIV,Värde Partners,8397,Diversified,2022.0,Asia-Pacific,,Launched,Mezzanine / Debt,2022.0,2000000000.0,USD,1.0,,,,,
61074,Grey Street Ventures II,Grey Street Capital,22896,Diversified,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2021.0,,,12.0,351500000.0,USD,1st Close,,
61078,iCapital Global Special Situations Access Fund,iCapital Network,20104,Diversified,2021.0,Asia-Pacific,,Launched,Buyout / Corporate Private Equity,2021.0,,,12.0,,,,,
61078,iCapital Global Special Situations Access Fund,iCapital Network,20104,Diversified,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,,,12.0,,,,,
61086,Crypto Seed Fund,Hack VC,21056,TMT,2022.0,North America,,Launched,Venture Capital / Growth Equity,2022.0,200000000.0,USD,2.0,,,,,
61091,Vertical Venture Partners III,Vertical Venture Partners,15487,Financial Services,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,80000000.0,USD,6.0,,,,,
61091,Vertical Venture Partners III,Vertical Venture Partners,15487,Retail,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,80000000.0,USD,6.0,,,,,
61091,Vertical Venture Partners III,Vertical Venture Partners,15487,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,80000000.0,USD,6.0,,,,,
61091,Vertical Venture Partners III,Vertical Venture Partners,15487,Transport,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,80000000.0,USD,6.0,,,,,
61093,Search Fund Partners 8,Search Fund Partners,18433,Business Services,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,40000000.0,USD,,38730000.0,USD,1st Close,,
61093,Search Fund Partners 8,Search Fund Partners,18433,TMT,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,40000000.0,USD,,38730000.0,USD,1st Close,,
61097,BlackRock Growth Equity Fund,BlackRock,867,Diversified,2021.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2021.0,,,12.0,22000000.0,USD,1st Close,,
61100,FFL Individual Partners V,FFL Partners,7236,Diversified,2020.0,North America,,Currently Investing,Buyout / Corporate Private Equity,2020.0,,,12.0,78700000.0,USD,1st Close,,
61101,FFL Parallel Fund V,FFL Partners,7236,Diversified,2020.0,North America,,Currently Investing,Buyout / Corporate Private Equity,2020.0,,,12.0,123450000.0,USD,1st Close,,
61102,Seaport Global Asset Management SPV,Seaport Global,22897,Diversified,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,12.0,26340000.0,USD,1st Close,,
61103,"EPQ LLC, DC VI",Epiq Capital,17546,TMT,2022.0,North America,,Launched,Buyout / Corporate Private Equity,2022.0,,,2.0,,,,,
61104,Anthemis Venture II US Feeder Fund,Anthemis,17109,Financial Services,2020.0,Central/Eastern Europe,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,12.0,21400000.0,USD,1st Close,,
61104,Anthemis Venture II US Feeder Fund,Anthemis,17109,Financial Services,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,12.0,21400000.0,USD,1st Close,,
61104,Anthemis Venture II US Feeder Fund,Anthemis,17109,Financial Services,2020.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,12.0,21400000.0,USD,1st Close,,
61104,Anthemis Venture II US Feeder Fund,Anthemis,17109,TMT,2020.0,Central/Eastern Europe,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,12.0,21400000.0,USD,1st Close,,
61104,Anthemis Venture II US Feeder Fund,Anthemis,17109,TMT,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,12.0,21400000.0,USD,1st Close,,
61104,Anthemis Venture II US Feeder Fund,Anthemis,17109,TMT,2020.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,12.0,21400000.0,USD,1st Close,,
61115,Nanban Ventures Abundance Fund,Nanban Ventures,22903,TMT,2021.0,Asia-Pacific,,Currently Investing,Venture Capital / Growth Equity,2021.0,100000000.0,USD,12.0,4150000.0,USD,1st Close,,
61115,Nanban Ventures Abundance Fund,Nanban Ventures,22903,TMT,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2021.0,100000000.0,USD,12.0,4150000.0,USD,1st Close,,
61119,Race Capital II,Race Capital,19601,TMT,2022.0,North America,,Launched,Venture Capital / Growth Equity,2022.0,,,2.0,,,,,
61120,SV Tech Fund II,SV Tech Ventures,20109,TMT,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2021.0,100000000.0,USD,9.0,48100000.0,USD,1st Close,,
61121,Pyka PML SPV 1,Prime Movers Lab,19330,TMT,2022.0,North America,,Launched,Venture Capital / Growth Equity,2022.0,,,2.0,,,,,
61122,SR One Co-Invest VIII,SR One,1719,Biotech / Life Science,2021.0,North America,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61122,SR One Co-Invest VIII,SR One,1719,TMT,2021.0,North America,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61123,Slow DAO 1,Slow Ventures,16726,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,,,12.0,,,,,
61124,Ten Coves KCPL Holdings,Ten Coves Capital,21739,Financial Services,2022.0,North America,,Currently Investing,Venture Capital / Growth Equity,2022.0,,,2.0,5000000.0,USD,1st Close,,
61124,Ten Coves KCPL Holdings,Ten Coves Capital,21739,TMT,2022.0,North America,,Currently Investing,Venture Capital / Growth Equity,2022.0,,,2.0,5000000.0,USD,1st Close,,
61125,Korify Capital Co-Investment Series 1,Korify Capital,22739,TMT,2021.0,Middle East/Africa,,Launched,Venture Capital / Growth Equity,2021.0,,,12.0,,,,,
61125,Korify Capital Co-Investment Series 1,Korify Capital,22739,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,,,12.0,,,,,
61125,Korify Capital Co-Investment Series 1,Korify Capital,22739,TMT,2021.0,Western Europe,,Launched,Venture Capital / Growth Equity,2021.0,,,12.0,,,,,
61126,Cofounders Capital Fund III,Cofounders Capital,19714,TMT,2022.0,North America,,Currently Investing,Venture Capital / Growth Equity,2022.0,50000000.0,USD,2.0,23580000.0,USD,1st Close,,
61129,Korify Capital Co-Investment Feeder Fund 1,Korify Capital,22739,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,,,12.0,,,,,
61129,Korify Capital Co-Investment Feeder Fund 1,Korify Capital,22739,TMT,2021.0,Western Europe,,Launched,Venture Capital / Growth Equity,2021.0,,,12.0,,,,,
61129,Korify Capital Co-Investment Feeder Fund 1,Korify Capital,22739,TMT,2021.0,Middle East/Africa,,Launched,Venture Capital / Growth Equity,2021.0,,,12.0,,,,,
61132,MVP LS FUND CCCLIII,MicroVentures,21421,Diversified,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,2000000.0,USD,12.0,,,,,
61134,Coliseum Capital Co-Invest III,Coliseum Capital,22905,Diversified,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,3.0,120200000.0,USD,1st Close,,
61138,Courtside Ventures III,CourtsideVC,17273,TMT,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,100000000.0,USD,11.0,,,,,
61141,Lynett Capital Partners III,Lynett Capital,18298,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,,,7.0,,,,,
61142,Lynett Capital Partners SPV ABL,Lynett Capital,18298,TMT,2020.0,North America,,Launched,Venture Capital / Growth Equity,2020.0,,,3.0,,,,,
61143,Lynett Capital Partners SPV ABL II,Lynett Capital,18298,TMT,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,,,12.0,5870000.0,USD,1st Close,,
61144,Lynett Capital Partners SPV ABL III,Lynett Capital,18298,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,,,3.0,,,,,
61145,Lynett Capital Partners SPV ABL IV,Lynett Capital,18298,TMT,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2021.0,,,10.0,7350000.0,USD,1st Close,,
61146,Lynett Capital Partners SPV SW,Lynett Capital,18298,TMT,2022.0,North America,,Launched,Venture Capital / Growth Equity,2022.0,,,2.0,,,,,
61147,OHA Strategic Credit Fund III,Oak Hill Advisors,12574,Diversified,2022.0,Central/Eastern Europe,,Launched,Mezzanine / Debt,2022.0,,,1.0,,,,,
61147,OHA Strategic Credit Fund III,Oak Hill Advisors,12574,Diversified,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,,,1.0,,,,,
61147,OHA Strategic Credit Fund III,Oak Hill Advisors,12574,Diversified,2022.0,Western Europe,,Launched,Mezzanine / Debt,2022.0,,,1.0,,,,,
61148,ROBO Global Venture Fund,ROBO Global,22906,Healthcare,2022.0,North America,,Launched,Venture Capital / Growth Equity,2022.0,,,3.0,,,,,
61148,ROBO Global Venture Fund,ROBO Global,22906,TMT,2022.0,North America,,Launched,Venture Capital / Growth Equity,2022.0,,,3.0,,,,,
61149,White Oak Impact Fund,White Oak Global Advisors,16014,Diversified,2020.0,North America,,Currently Investing,Mezzanine / Debt,2020.0,,,6.0,190000000.0,USD,1st Close,,
61152,Condor Co-Invest,Permira Advisers,6639,Diversified,2021.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2021.0,,,12.0,118900000.0,USD,1st Close,,
61152,Condor Co-Invest,Permira Advisers,6639,Diversified,2021.0,Western Europe,,Currently Investing,Fund of Funds / Co-Investment,2021.0,,,12.0,118900000.0,USD,1st Close,,
61155,HCP AH Crypto 2022 Investors,Hall Capital Partners,1740,Financial Services,2022.0,North America,,Launched,Fund of Funds / Co-Investment,2022.0,,,2.0,,,,,
61155,HCP AH Crypto 2022 Investors,Hall Capital Partners,1740,TMT,2022.0,North America,,Launched,Fund of Funds / Co-Investment,2022.0,,,2.0,,,,,
61157,ICP II W1,Ion Crossover Partners,22908,TMT,2021.0,Middle East/Africa,,Currently Investing,Venture Capital / Growth Equity,2021.0,,,12.0,18320000.0,USD,1st Close,,
61157,ICP II W1,Ion Crossover Partners,22908,TMT,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2021.0,,,12.0,18320000.0,USD,1st Close,,
61158,Oaktree Debt Acquisition Fund,Oaktree Capital Management,5588,Diversified,2021.0,North America,,Launched,Mezzanine / Debt,2021.0,,,12.0,,,,,
61159,Coalition POW,Coalition Investment Partners,22909,Diversified,2022.0,North America,,Launched,Venture Capital / Growth Equity,2022.0,,,2.0,,,,,
61160,St. Cloud Capital Partners IV SBIC,St. Cloud Capital,8295,Diversified,2022.0,North America,,Currently Investing,Mezzanine / Debt,2022.0,100000000.0,USD,2.0,24350000.0,USD,1st Close,,
61173,Better Ventures Fund IV,Better Ventures,17872,Biotech / Life Science,2022.0,North America,United States,Launched,Venture Capital / Growth Equity,2022.0,60000000.0,USD,2.0,,,,,
61173,Better Ventures Fund IV,Better Ventures,17872,TMT,2022.0,North America,United States,Launched,Venture Capital / Growth Equity,2022.0,60000000.0,USD,2.0,,,,,
61177,MDCP Co-Investors (Tango),Madison Dearborn Partners,6581,Diversified,2021.0,North America,,Launched,Fund of Funds / Co-Investment,2021.0,,,12.0,,,,,
61178,Clearview Capital Mezzanine Fund II,Clearview Capital,8559,Consumer Goods,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,175000000.0,USD,2.0,,,,,
61178,Clearview Capital Mezzanine Fund II,Clearview Capital,8559,Healthcare,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,175000000.0,USD,2.0,,,,,
61178,Clearview Capital Mezzanine Fund II,Clearview Capital,8559,Manufacturing,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,175000000.0,USD,2.0,,,,,
61178,Clearview Capital Mezzanine Fund II,Clearview Capital,8559,Business Services,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,175000000.0,USD,2.0,,,,,
61178,Clearview Capital Mezzanine Fund II,Clearview Capital,8559,Transport,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,175000000.0,USD,2.0,,,,,
61178,Clearview Capital Mezzanine Fund II,Clearview Capital,8559,Other,2022.0,North America,,Launched,Mezzanine / Debt,2022.0,175000000.0,USD,2.0,,,,,
61180,CAZ DFG Diversified Fund,CAZ Investments,9345,Diversified,2021.0,North America,,Currently Investing,Buyout / Corporate Private Equity,2021.0,,,12.0,2880000.0,USD,1st Close,,
61181,Boost VC Crypto 1,Boost VC,16198,Financial Services,2022.0,North America,,Currently Investing,Venture Capital / Growth Equity,2022.0,,,2.0,14500000.0,USD,1st Close,,
