email,fm_office_id,postal_code,fm_id,country,phone,city,street_address,web_address,head_office,state,region
False,3417,34 91 3534920,6782,Western Europe,,Madrid,"C/ del Pinar, 7- 6ª Planta",28006,,Spain,madrid@cinven.com
False,659,352 2609 5200,6782,Western Europe,,Luxembourg,"Ballade B2 Building 4, rue Albert Borschette",L-1246,,Luxembourg,
False,2872,1 212 328 1980,6782,North America,New York,New York,510 Madison Avenue,10022,,United States,americas@cinven.com
True,1899,1 212 751 5959,19322,North America,New York,New York,375 Park Avenue,10152,www.eplp.com,United States,
True,3322,3852374000,22810,North America,Utah,South Jordan,489 W. SOUTH JORDAN PARKWAY SUITE 310,84095,https://divergentwealth.com/,United States,INFO@DIVERGENTWEALTH.COM
True,2725,0,22811,North America,,Newton,139 GIBBS STREET,02459,https://www.fourcitiescapital.com/,United States,contact@fourcitiescapital.com
True,2508,1 650 434 0930,20261,North America,California,Menlo Park,"200 Middlefield Road,  Suite 100",94025,unusual.vc,United States,info@unusual.vc
False,745,,20261,North America,California,San Francisco,434 Pacific Ave,94133,,United States,
True,1123,1 415 802 1988,20017,North America,California,San Francisco,"529 Commercial Street, Floor 2",94111,brickmortar.vc,United States,info@brickmortar.vc
True,2795,1 650 926 8800,7620,North America,California,Menlo Park,325 Sharon Park Drive #654,94025,www.stormventures.com,United States,
True,1551,1 313 259 6368,8443,North America,Michigan,Detroit,"600 Renaissance Center,  Suite 1710",48243-1802,www.investdetroit.com,United States,fundraising@investdetroit.com
True,1219,1 650 353 1565,18683,North America,California,Menlo Park,"2730 Sand Hill Road, Suite 250",94025,www.tychepartners.com,United States,press@tychepartners.com
True,3467,2158954036,22818,North America,Pennsylvania,Philadelphia,4548 Market Street,19139,https://www.innovatecapitalgrowth.com/,United States,
True,4051,0,22819,North America,California,San Francisco,"77 VAN NESS STREET SUITE 101, NO 1304",,https://www.includeventures.com/,United States,
True,194,0,22822,North America,Massachusetts,Cambridge,4 University Road Apartment 405,02138,,United States,
True,1664,33 01 58 19 2270,15082,Western Europe,,Paris,5-7 rue de Monttessuy,75340,www.seventure.fr,France,contact@seventure.fr
False,1997,49 89 87 80 68 6,15082,Western Europe,,Munich,-,,,Germany,
True,583,212 6168020,22824,North America,,New York,275 Madison Ave 39th Floor,,https://www.newlegacy.com/,United States,
False,2389,,22824,North America,Connecticut,Southport,3530 Post Road,,,United States,
True,1666,212  287  5690,22825,North America,,,,,https://www.majoritysearch.com/,United States,
False,3873,1 617 648 2100,6680,North America,Massachusetts,Boston,"One International Place, Suite 2710",02110,,United States,
False,192,7 495 234 3095,6680,Central/Eastern Europe,,Moscow,"Stoleshnikov Per., 14, 2nd Floor",107031,,Russia,
False,885,86 215 292 5256,6680,Asia-Pacific,,Shanghai,2205 CITIC Square 1168 Nanjing Road (W),200041,,China,
False,3345,91 22 4215 4830,6680,Asia-Pacific,,Mumbai,"Suite 8FB, Grand Hyatt Plaza Santacruz (East)",400 055,,India,
True,179,1 212 332 5100,6680,North America,New York,New York,"200 Park Avenue, 23rd Floor",10166,www.sigulerguff.com,United States,info@sigulerguff.com
False,3126,55 11 3476 9992,6680,Latin America,,São Paulo,"160 Horacio Lafer Avenue, Suite 42 - 4th Floor",04538-000,,Brazil,
False,1125,44 20 3771 4910,6680,Western Europe,,London,"Brookfield House, 4th Floor 44 Davies Street",W1K 5JA,,United Kingdom,
False,2957,,6680,North America,Texas,Sugar Land,2245 Texas Drive Suite 3003,77479,,United States,
False,15,,6680,Asia-Pacific,,Seoul,"11F, 28 Saemunan-ro 5ga-gil Jongno-gu",13170,,South Korea,
False,1759,,6680,Asia-Pacific,,Tokyo,Level 20 Marunouchi Trust Tower – Main 1-8-3 Marunouchi Chiyoda-Ku,100-0005,,Japan,
False,929,38 44 495 7587,6680,Central/Eastern Europe,,Kiev,Khoryva 1/2 D 3rd Floor,04071,,Ukraine,
True,3830,0,22826,North America,,San Francisco,,,https://www.cadenza.vc/,United States,
True,193,1415 782 1414,13456,North America,California,Valencia,"25852 McBean Parkway, Suite 508",91355,www.thayerventures.com,United States,ideas@thayerventures.com
True,2529,6692411191,22831,North America,California,San Francisco,"2261 Market St., #4231",94114,https://lcapitalmgmt.com/,United States,
True,3945,1 646 270 0096,19642,North America,New York,New York,"155 W 23rd Street, 7th Floor",10011,www.equal.vc,United States,
True,2782,1 866 253 2714,16994,North America,California,Palo Alto,2209 El Camino Real,94306,clear.ventures,United States,inbox@clear.ventures
True,565,33 1 53 05 40 00,6382,Western Europe,,Paris,"68, rue du Faubourg Saint-Honoré",75008,www.astorg.com,France,info@astorg.com
False,1448,44 20 3443 8450,6382,Western Europe,,London,3 St. James's Square,SW1Y 4JU,,United Kingdom,info@astorg.com
False,1106,352 26 09 21 1,6382,Western Europe,,Luxembourg City,Bâtiment Forte F2 2 rue Albert Borschette,L-1246,,Luxembourg,info@astorg.com
False,333,39 02 40 70 33 40,6382,Western Europe,,Milan,Foro Buonaparte 59,,,Italy,
False,2053,,8559,North America,California,Los Angeles,12100 Wilshire Blvd. Suite 800,90025,,United States,
True,1193,1 203 698 2777,8559,North America,Connecticut,Stamford,"1010 Washington Boulevard, 11th Floor",06901,www.clearviewcap.com,United States,info@clearviewcap.com
True,185,1 713 715 6820,10829,North America,Texas,Houston,3737 Buffalo Speedway Suite 1750,77098,www.mercuryfund.com,United States,info@mercuryfund.com
False,3998,,10829,North America,Michigan,Ann Arbor,303 Detroit Street Suite 100,48104,,United States,
True,2072,852 3912 0500,22833,Asia-Pacific,,Hong Kong,"Delos Advisors Limited 19/F Fung House 19 â€“ 20 Connaught Road, Central",,https://www.deloscapital.com/,Hong Kong,info@deloscapital.com
False,1311,1 212 753 6300,6373,North America,New York,New York,601 Lexington Avenue 53rd Floor,10022,,United States,
False,3448,852 2200 5813,6373,Asia-Pacific,,Hong Kong,16/F Nexxus Building 41 Connaught Road Central,,,Hong Kong,info-hk@apax.com
False,1422,91 22 4050 8400,6373,Asia-Pacific,,Mumbai,"Piramal Tower, 6th Floor Peninsula Corporate Park Ganpatrao Kadam Marg Lower Parel (West)",400013,,India,
False,3546,972 3 777 4400,6373,Middle East/Africa,,Tel Aviv,Museum Tower 4 Berkowitz Street,64238,,Israel,info@apax.co.il
False,802,49 89 9989 090,6373,Western Europe,,Munich,Theatinerstr. 3,80333,,Germany,
True,4062,44 20 7872 6300,6373,Western Europe,,London,33 Jermyn Street,SW1Y 6DN,www.apax.com,United Kingdom,
False,2496,86 21 5198 5600,6373,Asia-Pacific,,Shanghai,"65th floor, Shanghai World Financial Center 100 Century Avenue Pudong New District,",200120,,China,
False,1052,55 11 4949 3700,6373,Latin America,,SÃ£o Paulo,"Av. Brigadeiro Faria Lima, 2277 cj 1704",01452-000,,Brazil,
True,914,1 310 231 7100,16613,North America,California,Los Angeles,"11150 Santa Monica Blvd., Suite 750",90025,www.vancestreetcapital.com,United States,contact@vancestreetcapital.com
True,3294,0,22835,North America,New York,New York,300 Vesey Street,10282,https://www.galaxydigital.io/,United States,
True,1742,41 44 366 66 11,11472,Western Europe,,Zurich,Bahnhofstrasse 18,8001,www.nextechinvest.com,Switzerland,info@nextechinvest.com
False,3215,1 617 812 7620,11472,North America,Massachusetts,Newton,"51 Sawyer Road,  Suite 610",02453,,United States,
True,1388,,11916,Asia-Pacific,,Tokyo,"ARK Mori Building 3F, 1-12-32 Akasaka, Minato-ku",,www.bdashventures.com,Japan,contact@bdashventures.com
True,826,1 713 482 2990,8120,North America,Texas,Houston,"106 Vintage Park Blvd, Suite 100",77070,www.treadstone-ep.com,United States,info@treadstone-ep.com
True,3047,1 617 221 7721,21896,North America,Massachusetts,Boston,"800 Boylston Street, 22nd Floor",02199,www.clearhavenpartners.com,United States,info@clearhavenpartners.com
True,1185,15104886600,22837,North America,California,Oakland,2148 Broadway,94612,https://www.kaporcapital.com/,United States,
True,3196,0,22838,North America,California,Los Altos,"400 Main St, Suite 250",,https://www.scribble.vc/,United States,
True,510,1 310 467 1686,22607,North America,California,Los Angeles,1999 Avenue Of The Stars 29th Floor,90067,www.coraltreelp.com,United States,contact@coraltreelp.com
True,610,1 713 966 6731,19858,North America,Texas,Houston,"1980 Post Oak Boulevard, Suite 1500",77056,www.cpcap.com,United States,info@cpcap.com
True,1409,1 551 427 3421,20059,North America,New York,Unadilla,823 Vandervort Hill Road,13849,www.quaestuscapitalmanagement.com,United States,
True,979,1 214 269 1183,14173,North America,Texas,Dallas,"2021 McKinney Ave,  Suite 1250",75201,www.tailwatercapital.com,United States,info@tailwatercapital.com
False,3220,86 10 5979 7669,12400,Asia-Pacific,,Beijing,"Unit 12, 14th Floor, West Tower, World Financial Centre, 1 East 3rd Ring Middle Road",100020,,China,
True,3816,1 415 203 6109,12400,North America,California,Menlo Park,2735 Sand Hill Road,94025,www.westsummitcap.com,United States,info@westsummitcap.com
False,2151,353 1 603 4450,12400,Western Europe,,Dublin,22 Fitzwilliam Square South,D02 FH68,,Ireland,
True,1180,0,22852,North America,New York,New York,201 E 17th St #5g,10003,https://commonwealventures.com/,United States,admin@commonwealventures.com
True,61,,22855,Asia-Pacific,,Singapore,-,,https://www.aera.vc/,Singapore,
False,560,1 415 420 8798,13059,North America,New York,New York,"240 West 23 Rd Street, Suite 3 C",10017,,United States,
True,2061,1 415 813 5530,13059,North America,California,San Francisco,"604 Mission Street, 10th Floor, PH Level",94105,www.eniac.vc,United States,
True,721,1 650 265 0637,20907,North America,California,Palo Alto,555 Bryant Street #440,94301,www.tauventures.com,United States,
True,1976,1 203 987 6120,17029,North America,Connecticut,Greenwich,"325 Greenwich Ave, 3rd Floor",06830,www.klinehill.com,United States,investorrelations@klinehill.com
False,374,,17029,Western Europe,,Zurich,Poststrasse 5-7,8001,,Switzerland,
True,43,1 650 843 5000,18558,North America,California,Oakland,6114 La Salle Avenue #443,94611,www.congruentvc.com,United States,info@congruentvc.com
True,2325,1 202 618 8750,6721,North America,,"Washington, DC",2100 L Street NW Suite 500,20037,www.updatapartners.com,United States,investors@updata.com
True,2888,0,22881,North America,Florida,Miami,Wynwood Arts District 400 NW 26th Street,33127,https://www.labventures.co/,United States,
True,2409,0,22883,North America,California,Calabasas,26500 Agoura Rd Ste 102-395,91302,https://www.embedded.ventures/,United States,info@embedded.ventures
True,1399,1 646 844 0785,19382,North America,New York,New York,"300 Park Avenue, 13th Floor",10022,www.fernbrookmgmt.com,United States,
False,1493,,19382,North America,California,San Francisco,2904 California Street,94115,,United States,
True,3168,0,22884,North America,California,San Francisco,"3145 Geary Blvd., #738",94118,https://www.latticecap.co/,United States,
False,772,31 20 240 4451,17972,Western Europe,,Amsterdam,Passeerdersgracht 19A,1016XG,,Netherlands,
True,810,44 20 3826 0314,17972,Western Europe,,London,"Michelin House, Office 121 81 Fulham Road",SW3 6RD,www.keenventurepartners.com,United Kingdom,info@keenventurepartners.com
True,2651,0,22886,North America,Texas,Dallas,2525 Knight Street Suite 275,75219,https://legacyknight.com/,United States,info@legacyknight.com
True,832,7046261526,22890,North America,North Carolina,Charlotte,521 East Morehead Street Suite 100,28202,https://newrepublicpartners.com/,United States,ir@newrepublicpartners.com
False,1493,1 248 591 6000,16372,North America,Michigan,Royal Oak,26700 Woodward Avenue,48067,www.longpointcapital.com,United States,
True,791,1 212 593 1800,16372,North America,New York,New York,747 Third Avenue 22nd Floor,10017,,United States,
True,1835,1 312 809 2490,19896,North America,Illinois,Chicago,"20 North Clark Street,  36th Floor",60602,www.kinziecp.com,United States,
True,4038,44 20 7947 3400,7068,Western Europe,,London,26 Ives Street,SW3 2ND,www.zouk.com,United Kingdom,
True,1855,0,22895,North America,California,San Francisco,"600 Montgomery, Suite 1100",94111,https://www.harvestgrowthcapital.com/,United States,info@harvestgrowthcapital.com
False,2323,45 3344 7750,6615,Western Europe,,Copenhagen,NC Advisory A/SSankt Annæ Plads 11,DK-1250,,Denmark,
False,30,47 21 09 33 00,6615,Western Europe,,Oslo,"NC Advisory ASKlingenberggaten 5, 9th floor",NO-0125,,Norway,
False,1590,49 69 972 66940,6615,Western Europe,,Frankfurt,NC Advisory GmbHUlmenstrasse 37-39,DE-60325,,Germany,
False,2537,46 8 440 5050,6615,Western Europe,,Stockholm,"NC Advisory ABMäster Samuelsgatan 21, 9th floor",SE-111 44,www.nordiccapital.com,Sweden,investor@nordiccapital.je
False,973,358 20 7433 250,6615,Western Europe,,Helsinki,"Bulevardi 6 A 7, 4th Floor",FI-00120,,Finland,
True,3445,44 1534 605 100,6615,Western Europe,,St Helier,Nordic Capital Limited26 Esplanade,JE2 3QA,www.nordiccapital.com,Jersey,
False,3320,44 20 7355 5700,6615,Western Europe,,London,"NC Advisory (UK) LLP3rd Floor105, Piccadilly",W1J 7NJ,,United Kingdom,
False,1180,352 621 200 140,6615,Western Europe,,Luxembourg,Nordic Capital Sarl7 Rue Lou Hemmer,L-1748,,Luxembourg,
False,2337,1 718 554 1829,6615,North America,New York,New York,535 Madison Avenue,10022,,United States,
True,145,1 424 238 0730,13880,North America,California,Santa Monica,"401 Wilshire Boulevard,  Suite 1020",90401,www.oceanavenuecapital.com,United States,info@oceanavenuecapital.com
True,1515,1 312 255 4800,6745,North America,Illinois,Chicago,"676 N. Michigan Avenue, Suite 3700",60611,www.wppartners.com,United States,
True,1654,3126357160,22896,North America,Illinois,Chicago,"150 North Riverside Plaza, Suite 1930",60606,https://www.greystreet.com/,United States,
True,1746,1 650 323 2616,18433,North America,California,Menlo Park,"885 Oak Grove Avenue,  Suite 102",94025,www.searchfunds.net,United States,info@searchfunds.net
True,1854,212 6167700,22897,North America,New York,New York,360 Madison Avenue 22nd Floor,10017,https://seaportglobal.com/,United States,
True,1918,0,22903,North America,Texas,Frisco,5951 Trantina Ln,75035,https://nanbanventures.com/,United States,
True,179,1 415 371 0098,16726,North America,California,San Francisco,1006 Kearny Street,94133,www.slow.co,United States,
False,1008,,16726,North America,Massachusetts,Boston,-,,,United States,
True,701,1 212 235 0700,21739,North America,Connecticut,Darien,10 Corbin Drive,06820,www.tencoves.com,United States,info@tencoves.com
True,3118,1 919 244 3873,19714,North America,North Carolina,Raleigh,9129 Sanctuary Ct,27617,www.cofounderscapital.com,United States,
True,3821,1 512 212 1160,21421,North America,Texas,Austin,"11601 Alterra Parkway, Suite 100",78758,www.microventures.com,United States,
True,2155,0,22905,North America,Connecticut,Rowayton,105 ROWAYTON AVENUE,06853,https://www.linkedin.com/company/coliseum-capital-,United States,
True,3151,1 512 730 1121,18298,North America,Texas,Austin,"214 Barton Springs Road,  Apt 1321",78704,www.lynettcapital.com,United States,team@lynettcapital.com
True,2481,1 214 272 2710,22906,North America,Texas,Dallas,"Dallas, Texas",,www.roboglobal.com,United States,info@roboglobal.com
True,43,1 415 644 4100,16014,North America,California,San Francisco,3 Embarcadero Center  5th Floor,94111,www.whiteoaksf.com,United States,
False,488,1 212 887 7999,16014,North America,New York,New York,1155 Avenue of the Americas 15th Floor,10036,,United States,
False,2649,1 312 254 9828,16014,North America,Illinois,Chicago,300 N. LaSalle Suite 1825,60654,,United States,
False,3762,1 213 226 5201,16014,North America,California,Los Angeles,555 West 5th Street Suite 3380,90013,,United States,
False,2464,1 704 248 5770,16014,North America,North Carolina,Charlotte,4777 Sharon Road Suite 510,28210,,United States,
False,837,1 954 660 7599,16014,North America,Florida,Boca Raton,"225 NE Mizner Blvd,  Suite 301",33432,,United States,
False,1062,44 0 20 8103 6710,16014,Western Europe,,London,19 Great Winchester Street,EC2N 2JA,,United Kingdom,
