fund_id,fund_name,manager_id,manager,close_year,strategy,fund_size_amt,fund_currency
49420,Companyon Ventures Fund II,20420.0,Companyon Ventures,2020,Venture Capital / Growth Equity,12130000.0,USD
50989,May River Executive Fund II,18324.0,May River Capital,2020,Venture Capital / Growth Equity,5000000.0,USD
50505,Engine Fund II,18346.0,The Engine,2020,Venture Capital / Growth Equity,230000000.0,USD
50821,Canaan XII,7630.0,Canaan,2020,Venture Capital / Growth Equity,800000000.0,USD
50820,Owl Ventures IV,15784.0,Owl Ventures,2020,Venture Capital / Growth Equity,415000000.0,USD
50815,Partech Entrepreneur III,6633.0,Partech,2020,Venture Capital / Growth Equity,100000000.0,USD
50814,CV Mercury II,16924.0,Counterview Capital,2020,Venture Capital / Growth Equity,12000000.0,USD
50765,Colorado Impact Bridge Fund,15814.0,Colorado Impact Fund,2020,Venture Capital / Growth Equity,22000000.0,USD
39432,Fountain Healthcare Partners III,8590.0,Fountain Healthcare Partners,2020,Venture Capital / Growth Equity,125000000.0,EUR
54827,Valar Fund VI,12526.0,Valar Ventures,2020,Venture Capital / Growth Equity,,
52938,Shine Capital I,21434.0,Shine Capital,2020,Venture Capital / Growth Equity,37500000.0,USD
55103,Lydia Partners,21856.0,Lydia Partners,2020,Venture Capital / Growth Equity,26120000.0,USD
47727,Cervin Ventures Fund IV,13096.0,Cervin Ventures,2020,Venture Capital / Growth Equity,78060000.0,USD
47731,AMFAM VC Fund III,20027.0,American Family Ventures,2020,Venture Capital / Growth Equity,213000000.0,USD
47366,Camber Creek Fund III,18123.0,Camber Creek,2020,Venture Capital / Growth Equity,155000000.0,USD
55052,Deciens Chipper Cash SPV II,19565.0,Deciens Capital,2020,Venture Capital / Growth Equity,,
55400,Azure Capital Partners Opportunities Fund I,12841.0,Azure Capital Partners,2020,Venture Capital / Growth Equity,10150000.0,USD
47393,ACME Fund III,14335.0,ACME Capital,2020,Venture Capital / Growth Equity,183000000.0,USD
50824,Satwik Mezzanine Fund III,19420.0,Satwik Ventures,2020,Venture Capital / Growth Equity,4220000.0,USD
55930,Acrewood IX,21279.0,Acrewood Holdings,2020,Venture Capital / Growth Equity,26590000.0,USD
50826,Summit Partners Venture Capital Fund V,6693.0,Summit Partners,2020,Venture Capital / Growth Equity,1000000000.0,USD
50831,Kiplin Capital Fund I,20821.0,Kiplin Capital,2020,Venture Capital / Growth Equity,4350000.0,USD
50736,Oklahoma Life Science Fund III - (OLSF III),10892.0,Oklahoma Life Science Fund,2020,Venture Capital / Growth Equity,15000000.0,USD
49106,Double Jump Capital Fund I,20350.0,Double Jump Capital,2020,Venture Capital / Growth Equity,1200000.0,USD
51036,Benchmark Capital Partners X,6399.0,Benchmark,2020,Venture Capital / Growth Equity,425000000.0,USD
51031,Founder Collective IV,9030.0,Founder Collective,2020,Venture Capital / Growth Equity,85000000.0,USD
50969,Kennet SN SPV,6893.0,Kennet Partners,2020,Venture Capital / Growth Equity,1930000.0,USD
50967,Expanding Capital II-A,18938.0,Expanding Capital,2020,Venture Capital / Growth Equity,,
49001,FirstMark Capital OF III,10645.0,FirstMark Capital,2020,Venture Capital / Growth Equity,270000000.0,USD
49005,West Monroe Partners I,20325.0,West Monroe,2020,Venture Capital / Growth Equity,1100000.0,USD
40260,Monta Vista Capital II,18623.0,Monta Vista Capital,2020,Venture Capital / Growth Equity,14790000.0,USD
49037,FirstMark Capital Fund V,10645.0,FirstMark Capital,2020,Venture Capital / Growth Equity,380000000.0,USD
50909,Oceanpine Fund II,20840.0,Oceanpine Capital,2020,Venture Capital / Growth Equity,400000000.0,USD
49056,Middlegame Ventures Fund I,20338.0,MiddleGame Ventures,2020,Venture Capital / Growth Equity,60000000.0,EUR
50895,Activant Ventures III Opportunities Fund 3,16713.0,Activant Capital,2020,Venture Capital / Growth Equity,,
50894,Activant Ventures III Opportunities Fund 2,16713.0,Activant Capital,2020,Venture Capital / Growth Equity,,
50873,CNK Fund II,10858.0,Andreessen Horowitz,2020,Venture Capital / Growth Equity,532950000.0,USD
50829,Altimeter Growth Castle Fund,14801.0,Altimeter Capital Management,2020,Venture Capital / Growth Equity,32300000.0,USD
50725,Brown Advisory Venture Capital Partners I,3944.0,Brown Advisory,2020,Venture Capital / Growth Equity,4080000.0,USD
47446,Felix Capital Fund III,16774.0,Felix Capital,2020,Venture Capital / Growth Equity,300000000.0,USD
55737,Guidepost Growth Equity III-K,9018.0,Guidepost Growth Equity,2020,Venture Capital / Growth Equity,100000000.0,USD
55078,Logos Opportunities Fund I,20777.0,Logos Capital,2020,Venture Capital / Growth Equity,44000000.0,USD
47702,Goat Rodeo Capital Fund I,20021.0,Goat Rodeo Capital,2020,Venture Capital / Growth Equity,5200000.0,USD
47929,LAGO Innovation Fund I,20068.0,LAGO Innovation Fund,2020,Venture Capital / Growth Equity,23600000.0,USD
47347,Cycle Capital Fund IV,12062.0,Cycle Capital Management,2020,Venture Capital / Growth Equity,145000000.0,CAD
55077,Elsewhere Partners BG II,19633.0,Elsewhere Partners,2020,Venture Capital / Growth Equity,5750000.0,USD
56027,Rethink Impact II,14785.0,Seavest Investment Group,2020,Venture Capital / Growth Equity,182000000.0,USD
55110,WISC Partners Sidecar Fund II,15996.0,WISC Partners,2020,Venture Capital / Growth Equity,2000000.0,USD
55278,Late Stage Investment Fund XXV,20846.0,Late Stage Management,2020,Venture Capital / Growth Equity,4300000.0,USD
47835,XYZ Venture Capital Fund II,18305.0,XYZ Ventures,2020,Venture Capital / Growth Equity,80000000.0,USD
47638,Civilization Ventures II,20007.0,Civilization Ventures,2020,Venture Capital / Growth Equity,35000000.0,USD
55280,Late Stage Investment Fund XXVI,20846.0,Late Stage Management,2020,Venture Capital / Growth Equity,5740000.0,USD
38939,Thayer Ventures III,13456.0,Thayer Ventures,2020,Venture Capital / Growth Equity,80000000.0,USD
39027,Samsara BioCapital,18327.0,Samsara BioCapital,2020,Venture Capital / Growth Equity,310090000.0,USD
47688,TEEC Angel Fund IV,17026.0,TSVC,2020,Venture Capital / Growth Equity,25090000.0,USD
53483,Pear Ventures Opportunities IX,14504.0,Pear,2020,Venture Capital / Growth Equity,3380000.0,USD
21807,BMW i Ventures Fund I,11035.0,BMW i Ventures,2020,Venture Capital / Growth Equity,370000000.0,USD
39340,SMC Private Equity Holdings I,15833.0,Spring Mountain Capital,2020,Venture Capital / Growth Equity,24570000.0,USD
47877,B Dash Fund 3,11916.0,B Dash Ventures,2020,Venture Capital / Growth Equity,1210000000.0,JPY
55053,Deciens Chipper Cash SPV I,19565.0,Deciens Capital,2020,Venture Capital / Growth Equity,,
55855,Refactor Sugar,17473.0,Refactor Capital,2020,Venture Capital / Growth Equity,2510000.0,USD
54933,Lakehouse Venture Partners Strategic Opportunities V,19145.0,Lakehouse Ventures,2020,Venture Capital / Growth Equity,500000.0,USD
55468,Moneta Ventures Opportunity Fund I,15646.0,Moneta Ventures,2020,Venture Capital / Growth Equity,10500000.0,USD
47616,Alpaca VC Fund II,20004.0,Alpaca VC,2020,Venture Capital / Growth Equity,36000000.0,USD
55856,Refactor Ivy,17473.0,Refactor Capital,2020,Venture Capital / Growth Equity,3150000.0,USD
54927,Tech Pioneers Fund SPV III,20755.0,Tech Pioneers Fund,2020,Venture Capital / Growth Equity,615000.0,USD
47738,Coefficient Capital Fund I,20029.0,Coefficient Capital,2020,Venture Capital / Growth Equity,170000000.0,USD
55691,B Capital Opportunities Fund I,17618.0,B Capital Group,2020,Venture Capital / Growth Equity,225000000.0,USD
55707,Pear Ventures Opportunities X,14504.0,Pear,2020,Venture Capital / Growth Equity,5210000.0,USD
47821,NextGen Ventures Fund II,17811.0,NextGen Venture Partners,2020,Venture Capital / Growth Equity,52550000.0,USD
55127,Amino Capital III 2005,14221.0,Amino Capital,2020,Venture Capital / Growth Equity,1450000.0,USD
55128,AHP I,21860.0,Assured Healthcare Partners,2020,Venture Capital / Growth Equity,,
55014,7 Global Capital F&E,21843.0,7 Global Capital,2020,Venture Capital / Growth Equity,1700000.0,USD
47770,March Capital Gaming Fund I,15748.0,March Capital,2020,Venture Capital / Growth Equity,60000000.0,USD
47457,Cogito Fund I,19961.0,Cogito Capital,2020,Venture Capital / Growth Equity,61500000.0,EUR
47491,SSM Partners Growth Equity III,13375.0,SSM Partners,2020,Venture Capital / Growth Equity,102030000.0,USD
50496,NGN Optiscan Fund II,10916.0,NGN Capital,2020,Venture Capital / Growth Equity,1790000.0,USD
50616,RV-E Ribbit Opportunity III,13212.0,Ribbit Capital,2020,Venture Capital / Growth Equity,1010000.0,USD
50541,Long Ridge Equity Partners III,12416.0,Long Ridge Equity Partners,2020,Venture Capital / Growth Equity,445000000.0,USD
51101,Activant Ventures III Opportunities Fund 4,16713.0,Activant Capital,2020,Venture Capital / Growth Equity,,
51096,Harrison Metal Endowment I,16753.0,Harrison Metal,2020,Venture Capital / Growth Equity,60000000.0,USD
51095,Late Stage Investment Fund VIII,20846.0,Late Stage Management,2020,Venture Capital / Growth Equity,2260000.0,USD
51090,Aberdeen Venture Partners XII,4297.0,abrdn,2020,Venture Capital / Growth Equity,132850000.0,USD
51251,True Ventures Select IV,8015.0,True Ventures,2020,Venture Capital / Growth Equity,375000000.0,USD
48972,OpenView Venture Partners VI,8155.0,OpenView Partners,2020,Venture Capital / Growth Equity,450000000.0,USD
51516,Menlo Ventures XV,6589.0,Menlo Ventures,2020,Venture Capital / Growth Equity,500000000.0,USD
51539,LRVHealth,14223.0,LRVHealth,2020,Venture Capital / Growth Equity,102520000.0,USD
51814,FundersClub W48,13444.0,FundersClub,2020,Venture Capital / Growth Equity,4330000.0,USD
51800,Biospring Partners ABZ Fund,20964.0,Biospring Partners,2020,Venture Capital / Growth Equity,,
51780,Lead Edge Capital V,15336.0,Lead Edge Capital,2020,Venture Capital / Growth Equity,950000000.0,USD
51768,Cormorant Private Healthcare Fund III,17291.0,Cormorant Asset Management,2020,Venture Capital / Growth Equity,206260000.0,USD
51733,Gigafund 0.7,19974.0,Gigafund,2020,Venture Capital / Growth Equity,2000000.0,USD
51731,Blackstone Life Sciences V Access Fund,5611.0,Blackstone,2020,Venture Capital / Growth Equity,383870000.0,USD
51679,DCM A Fund III,6854.0,DCM Ventures,2020,Venture Capital / Growth Equity,100000000.0,USD
51123,RH Capital Fund I,20885.0,Rhia Ventures,2020,Venture Capital / Growth Equity,3870000.0,USD
51676,Engineering Capital Fund III,16616.0,Engineering Capital,2020,Venture Capital / Growth Equity,60000000.0,USD
51133,DCVC Bio II,12915.0,DCVC,2020,Venture Capital / Growth Equity,350000000.0,USD
51195,Greenoaks Capital MS  - Archie Goodwin Series,17328.0,GreenOaks Capital Partners,2020,Venture Capital / Growth Equity,,
50508,Gilde Healthcare V,14631.0,Gilde Healthcare Partners,2020,Venture Capital / Growth Equity,416000000.0,EUR
48854,Insight Partners XI,7597.0,Insight Partners,2020,Venture Capital / Growth Equity,9542000000.0,USD
51425,Bullpen Capital V,12593.0,Bullpen Capital,2020,Venture Capital / Growth Equity,126400000.0,USD
48921,Arthur Ventures 2020,14409.0,Arthur Ventures,2020,Venture Capital / Growth Equity,108500000.0,USD
48933,Bling Capital Fund II,19497.0,Bling Capital,2020,Venture Capital / Growth Equity,113000000.0,USD
51364,Ahoy Capital Spinnaker Fund,20826.0,Ahoy Capital,2020,Venture Capital / Growth Equity,16000000.0,USD
51350,YCC20,14195.0,Y Combinator,2020,Venture Capital / Growth Equity,,
51332,Section 32 Fund 3,18437.0,Section 32,2020,Venture Capital / Growth Equity,,
51326,Hangar Fund 2018,20924.0,Hangar,2020,Venture Capital / Growth Equity,15000000.0,USD
51280,Wing Three,14350.0,Wing Venture Partners,2020,Venture Capital / Growth Equity,450000000.0,USD
51255,Tau Ventures Fund I,20907.0,Tau Ventures,2020,Venture Capital / Growth Equity,17000000.0,USD
51508,Artis Ventures XIV SPV,14888.0,Artis Ventures,2020,Venture Capital / Growth Equity,7400000.0,USD
51252,Meritech Capital Partners VII,6594.0,Meritech Capital Partners,2020,Venture Capital / Growth Equity,800000000.0,USD
51250,True Ventures VII,8015.0,True Ventures,2020,Venture Capital / Growth Equity,465000000.0,USD
51219,Atlas Venture Fund XII,6384.0,Atlas Venture,2020,Venture Capital / Growth Equity,400000000.0,USD
51179,Lead Edge Partners Opportunity XXVII,15336.0,Lead Edge Capital,2020,Venture Capital / Growth Equity,27890000.0,USD
50513,Tech Pioneers Fund,20755.0,Tech Pioneers Fund,2020,Venture Capital / Growth Equity,14030000.0,USD
51674,T. Rowe Price Term Asset-Backed Opportunity Fund II,7292.0,T. Rowe Price,2020,Venture Capital / Growth Equity,125000000.0,USD
51537,645 Ventures III,18661.0,645 Ventures,2020,Venture Capital / Growth Equity,160000000.0,USD
50683,NewView SCP SPV II,19344.0,NewView Capital,2020,Venture Capital / Growth Equity,10200000.0,USD
50663,Dragoneer Opportunities Fund V,19450.0,Dragoneer Investment Group,2020,Venture Capital / Growth Equity,,
50655,SaaStr Opportunity Fund II,17685.0,SaaStr,2020,Venture Capital / Growth Equity,24450000.0,USD
50646,Nyca PYNR SPV,15416.0,Nyca Partners,2020,Venture Capital / Growth Equity,75610000.0,USD
50623,Index Ventures Growth V,1032.0,Index Ventures,2020,Venture Capital / Growth Equity,1200000000.0,USD
50622,Index Ventures X,1032.0,Index Ventures,2020,Venture Capital / Growth Equity,800000000.0,USD
49122,Motivate Ventures Fund I,20352.0,Motivate Venture Capital,2020,Venture Capital / Growth Equity,17180000.0,USD
50619,Amplify Partners Opportunity Fund III,13574.0,Amplify Partners,2020,Venture Capital / Growth Equity,20000000.0,USD
50612,Logos Opportunities Fund II,20777.0,Logos Capital,2020,Venture Capital / Growth Equity,,
50603,3L Capital I,20774.0,3L,2020,Venture Capital / Growth Equity,211570000.0,USD
50592,Wing One Investments,14350.0,Wing Venture Partners,2020,Venture Capital / Growth Equity,41750000.0,USD
50567,MathCapital Fund I,20769.0,AperiamVentures,2020,Venture Capital / Growth Equity,4210000.0,USD
50557,TrueBridge Direct Fund II,3122.0,TrueBridge Capital Partners,2020,Venture Capital / Growth Equity,190000000.0,USD
50556,Conductive Ventures II,20768.0,Conductive Ventures,2020,Venture Capital / Growth Equity,150000000.0,USD
50542,Odin Venture Partners I,20766.0,Odin Venture Partners,2020,Venture Capital / Growth Equity,1130000.0,USD
50697,Altimeter Growth Cascade Fund,14801.0,Altimeter Capital Management,2020,Venture Capital / Growth Equity,100970000.0,USD
51672,Wavecrest Growth Partners Volante SPV,18511.0,Wavecrest Growth Partners,2020,Venture Capital / Growth Equity,8420000.0,USD
50704,Sprints Capital International III,18128.0,Sprints Capital Management,2020,Venture Capital / Growth Equity,285000000.0,EUR
49161,NorthStar Aligned Partners 2,20365.0,Aligned Climate Capital,2020,Venture Capital / Growth Equity,2050000.0,USD
51669,HOF Capital Growth Opportunity IX,20986.0,HOF Capital,2020,Venture Capital / Growth Equity,26200000.0,USD
51666,Human Capital S2B,20983.0,Human Capital,2020,Venture Capital / Growth Equity,,
51664,PTV CM SPV,8016.0,PTV Healthcare Capital,2020,Venture Capital / Growth Equity,4080000.0,USD
51655,Owl Ventures Opportunity Fund I,15784.0,Owl Ventures,2020,Venture Capital / Growth Equity,170000000.0,USD
51646,FusionX Ventures - Nano4,17712.0,FusionX Ventures,2020,Venture Capital / Growth Equity,263500.0,USD
51631,Addition One,20971.0,Addition,2020,Venture Capital / Growth Equity,1200000000.0,USD
51614,FundersClub VDA,13444.0,FundersClub,2020,Venture Capital / Growth Equity,837100.0,USD
51607,Romulus EquipmentShare Growth III,13317.0,Romulus Capital,2020,Venture Capital / Growth Equity,,
51586,Founder Collective SG SPV,9030.0,Founder Collective,2020,Venture Capital / Growth Equity,17200000.0,USD
51574,Kennet V,6893.0,Kennet Partners,2020,Venture Capital / Growth Equity,250000000.0,USD
51543,Acorn Bioventures,20958.0,Acorn Bioventures,2020,Venture Capital / Growth Equity,199500000.0,USD
51668,HOF Capital Growth Opportunity VI,20986.0,HOF Capital,2020,Venture Capital / Growth Equity,1640000.0,USD
51063,How Women Invest I,20879.0,How Women Invest,2020,Venture Capital / Growth Equity,,
51052,Strategic InsurTech Fund,18909.0,Eos Venture Partners,2020,Venture Capital / Growth Equity,85000000.0,USD
51047,SeaChange Fund VI,20476.0,SeaChange Fund,2020,Venture Capital / Growth Equity,1110000.0,USD
50708,Gigafund 0.6,19974.0,Gigafund,2020,Venture Capital / Growth Equity,71810000.0,USD
53495,North Branch Capital Fund I,21582.0,North Branch Capital,2020,Venture Capital / Growth Equity,132000000.0,USD
50545,Tribe Capital III,19926.0,Tribe Capital,2020,Venture Capital / Growth Equity,51590000.0,USD
54064,1517 Fund I - SPV,19662.0,1517 Fund,2020,Venture Capital / Growth Equity,14110000.0,USD
58652,SineWave Ventures Direct 3B,15764.0,SineWave Ventures,2020,Venture Capital / Growth Equity,5020000.0,USD
46701,Supernode Ventures I,19814.0,Supernode Ventures,2020,Venture Capital / Growth Equity,5080000.0,USD
46704,Harpoon Ventures Fund II,19817.0,Harpoon Ventures,2020,Venture Capital / Growth Equity,45250000.0,USD
46705,Heritage Healthcare Innovation Fund III,12715.0,Heritage Group,2020,Venture Capital / Growth Equity,317310000.0,USD
46730,Geekdom Fund III,17993.0,Geekdom Fund,2020,Venture Capital / Growth Equity,24610000.0,USD
43643,Updata Partners VI,6721.0,Updata Partners,2020,Venture Capital / Growth Equity,308000000.0,USD
58476,Sands Capital Life Sciences Pulse Fund,17559.0,Sands Capital,2020,Venture Capital / Growth Equity,90500000.0,USD
46798,KKR Next Generation Technology Growth Fund II,5586.0,KKR,2020,Venture Capital / Growth Equity,2200000000.0,USD
46828,Napier Park Air Rollover Project Entity,14605.0,Napier Park Global Capital,2020,Venture Capital / Growth Equity,50360000.0,USD
41647,Cathay Midcap II,5495.0,Cathay Capital Private Equity,2020,Venture Capital / Growth Equity,800000000.0,EUR
43452,Lakehouse Venture Partners II,19145.0,Lakehouse Ventures,2020,Venture Capital / Growth Equity,17140000.0,USD
43427,KKR Global Impact Fund,5586.0,KKR,2020,Venture Capital / Growth Equity,1300000000.0,USD
43401,Contour Opportunity Fund II,12421.0,Contour Venture Partners,2020,Venture Capital / Growth Equity,33700000.0,USD
42201,EVP I,18909.0,Eos Venture Partners,2020,Venture Capital / Growth Equity,30000000.0,USD
