,fund_id,fund_name,fm_id,strategy,sector,region,country,target_fund_size_amt,target_fund_size_currency,fund_size_amt,fund_currency,status,stage,vintage_year,open_date
6148,61192,Fannin Pulmotect Holdings IV,21790,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,5100000.0,USD,1180000.0,USD,Currently Investing,1st Close,2022,2022-1
6149,61196,ff Burgundy Venture Capital Fund,13357,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2022,2022-1
6150,61197,Francisco Partners Agility III,6497,Buyout / Corporate Private Equity,TMT,North America,,2900000000.0,USD,,,Launched,,2022,2022-2
6151,61198,Gridiron Capital Fund V,8059,Buyout / Corporate Private Equity,Consumer Goods,North America,,,,20000000.0,USD,Launched,,2022,2022-3
6152,61198,Gridiron Capital Fund V,8059,Buyout / Corporate Private Equity,Industrials,North America,,,,20000000.0,USD,Launched,,2022,2022-3
6153,61198,Gridiron Capital Fund V,8059,Buyout / Corporate Private Equity,Business Services,North America,,,,20000000.0,USD,Launched,,2022,2022-3
6154,61199,Greenspring IL Master II (Stepstone IL Master II),7045,Buyout / Corporate Private Equity,TMT,North America,,,,200000000.0,USD,Currently Investing,,2020,2020-3
6155,61201,Garcia Hamilton - Low Duration,22915,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2022,2022-2
6156,61203,Blue Vision Capital Fund I,22916,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,,40000000.0,CAD,32500000.0,CAD,Currently Investing,,2021,2021-0
6157,61203,Blue Vision Capital Fund I,22916,Venture Capital / Growth Equity,TMT,North America,,40000000.0,CAD,32500000.0,CAD,Currently Investing,,2021,2021-0
6158,61206,Headwater Equity Partners Fund III,12792,Buyout / Corporate Private Equity,Retail,North America,Canada,,,,,Currently Investing,1st Close,2021,2021-0
6159,61206,Headwater Equity Partners Fund III,12792,Buyout / Corporate Private Equity,Business Services,North America,Canada,,,,,Currently Investing,1st Close,2021,2021-0
6160,61208,Mediobanca Venture Capital Fund,1643,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2022,2022-2
6161,61211,Accolade Partners G,2790,Fund of Funds / Co-Investment,Healthcare,North America,,,,,,Launched,,2022,2022-2
6162,61211,Accolade Partners G,2790,Fund of Funds / Co-Investment,TMT,North America,,,,,,Launched,,2022,2022-2
6163,61212,KKR US CLO Equity Partners III,5586,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2021,2021-12
6164,61214,KKR Lending Partners IV,5586,Mezzanine / Debt,Diversified,Asia-Pacific,,,,,,Launched,,2022,2022-3
6165,61214,KKR Lending Partners IV,5586,Mezzanine / Debt,Diversified,Western Europe,,,,,,Launched,,2022,2022-3
6166,61214,KKR Lending Partners IV,5586,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2022,2022-3
6167,61218,Firebolt Ventures Fund IV,19453,Venture Capital / Growth Equity,TMT,North America,,50000000.0,USD,,,Launched,,2021,2021-2
6168,61219,Toyota Ventures Frontier Fund,19719,Venture Capital / Growth Equity,Financial Services,North America,United States,,,,,Launched,,2021,2021-6
6169,61219,Toyota Ventures Frontier Fund,19719,Venture Capital / Growth Equity,Energy / Oil & Gas,North America,United States,,,,,Launched,,2021,2021-6
6170,61219,Toyota Ventures Frontier Fund,19719,Venture Capital / Growth Equity,Healthcare,North America,United States,,,,,Launched,,2021,2021-6
6171,61219,Toyota Ventures Frontier Fund,19719,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2021,2021-6
6172,61220,Toyota Ventures Climate Fund,19719,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,United States,,,,,Launched,,2021,2021-6
6173,61220,Toyota Ventures Climate Fund,19719,Venture Capital / Growth Equity,Energy / Oil & Gas,North America,United States,,,,,Launched,,2021,2021-6
6174,61220,Toyota Ventures Climate Fund,19719,Venture Capital / Growth Equity,Transport,North America,United States,,,,,Launched,,2021,2021-6
6175,61222,Flare Capital Partners III,13839,Venture Capital / Growth Equity,Healthcare,North America,,250000000.0,USD,,,Launched,,2022,2022-2
6176,61223,GT Credit Opportunity Fund,10920,Buyout / Corporate Private Equity,Diversified,North America,,,,91610000.0,USD,Currently Investing,1st Close,2020,2020-8
6177,61228,Altera Vision PA,22927,Venture Capital / Growth Equity,Diversified,North America,,5250000.0,USD,3560000.0,USD,Currently Investing,1st Close,2022,2022-2
6178,61229,SignalFire Affiliates Breakout Fund III,16997,Venture Capital / Growth Equity,Consumer Goods,North America,,,,,,Launched,,2022,2022-2
6179,61229,SignalFire Affiliates Breakout Fund III,16997,Venture Capital / Growth Equity,Business Services,North America,,,,,,Launched,,2022,2022-2
6180,61229,SignalFire Affiliates Breakout Fund III,16997,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6181,61230,Black Founders Matter Fund I,22928,Venture Capital / Growth Equity,Diversified,North America,United States,10000000.0,USD,3000000.0,USD,Currently Investing,1st Close,2022,2022-0
6182,61231,Ganas Ventures I,22929,Venture Capital / Growth Equity,TMT,Latin America,,10000000.0,USD,1640000.0,USD,Currently Investing,1st Close,2022,2022-0
6183,61231,Ganas Ventures I,22929,Venture Capital / Growth Equity,TMT,North America,,10000000.0,USD,1640000.0,USD,Currently Investing,1st Close,2022,2022-0
6184,61232,Perennial Private Growth Ventures Fund,22930,Venture Capital / Growth Equity,Diversified,North America,,200000000.0,USD,,,Launched,,2022,2022-3
6185,61232,Perennial Private Growth Ventures Fund,22930,Venture Capital / Growth Equity,Diversified,Latin America,,200000000.0,USD,,,Launched,,2022,2022-3
6186,61232,Perennial Private Growth Ventures Fund,22930,Venture Capital / Growth Equity,Diversified,Asia-Pacific,,200000000.0,USD,,,Launched,,2022,2022-3
6187,61232,Perennial Private Growth Ventures Fund,22930,Venture Capital / Growth Equity,Diversified,Western Europe,,200000000.0,USD,,,Launched,,2022,2022-3
6188,61232,Perennial Private Growth Ventures Fund,22930,Venture Capital / Growth Equity,Diversified,Central/Eastern Europe,,200000000.0,USD,,,Launched,,2022,2022-3
6189,61232,Perennial Private Growth Ventures Fund,22930,Venture Capital / Growth Equity,Diversified,Middle East/Africa,,200000000.0,USD,,,Launched,,2022,2022-3
6190,61233,Bee Partners Opportunities II,16304,Venture Capital / Growth Equity,Industrials,North America,United States,12000000.0,USD,,,Launched,,2021,2021-4
6191,61234,Bee Partners IV,16304,Venture Capital / Growth Equity,Industrials,North America,United States,65000000.0,USD,45000000.0,USD,Currently Investing,1st Close,2021,2021-11
6192,61237,Barings CMS Fund,2161,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2022,2022-0
6193,61238,Third Lake PC NCBDC Fund,20727,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2022,2022-2
6194,61239,Distributed Global Ventures III Offshore,19745,Venture Capital / Growth Equity,Financial Services,North America,,,,,,Launched,,2022,2022-2
6195,61239,Distributed Global Ventures III Offshore,19745,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6196,61243,GrowthCurve Capital Partners I,22382,Buyout / Corporate Private Equity,Financial Services,North America,,,,475860000.0,USD,Currently Investing,1st Close,2021,2021-7
6197,61243,GrowthCurve Capital Partners I,22382,Buyout / Corporate Private Equity,Healthcare,North America,,,,475860000.0,USD,Currently Investing,1st Close,2021,2021-7
6198,61243,GrowthCurve Capital Partners I,22382,Buyout / Corporate Private Equity,Business Services,North America,,,,475860000.0,USD,Currently Investing,1st Close,2021,2021-7
6199,61243,GrowthCurve Capital Partners I,22382,Buyout / Corporate Private Equity,TMT,North America,,,,475860000.0,USD,Currently Investing,1st Close,2021,2021-7
6200,61244,SeventySix Capital Fund II,18754,Venture Capital / Growth Equity,TMT,North America,,100000000.0,USD,,,Currently Investing,1st Close,2021,2021-9
6201,61244,SeventySix Capital Fund II,18754,Venture Capital / Growth Equity,Other,North America,,100000000.0,USD,,,Currently Investing,1st Close,2021,2021-9
6202,61245,Radius Fund I,22933,Venture Capital / Growth Equity,Business Services,North America,,,,26150000.0,USD,Currently Investing,1st Close,2021,2022-2
6203,61245,Radius Fund I,22933,Venture Capital / Growth Equity,TMT,North America,,,,26150000.0,USD,Currently Investing,1st Close,2021,2022-2
6204,61245,Radius Fund I,22933,Venture Capital / Growth Equity,Transport,North America,,,,26150000.0,USD,Currently Investing,1st Close,2021,2022-2
6205,61246,Company Ventures Fund II,22934,Venture Capital / Growth Equity,Diversified,North America,,50000000.0,USD,,,Launched,,2022,2022-2
6206,61250,Nordic Capital CF1 Alpha,6615,Buyout / Corporate Private Equity,Diversified,Central/Eastern Europe,,,,,,Launched,,2021,2021-12
6207,61250,Nordic Capital CF1 Alpha,6615,Buyout / Corporate Private Equity,Diversified,Middle East/Africa,,,,,,Launched,,2021,2021-12
6208,61250,Nordic Capital CF1 Alpha,6615,Buyout / Corporate Private Equity,Diversified,North America,,,,,,Launched,,2021,2021-12
6209,61250,Nordic Capital CF1 Alpha,6615,Buyout / Corporate Private Equity,Diversified,Asia-Pacific,,,,,,Launched,,2021,2021-12
6210,61250,Nordic Capital CF1 Alpha,6615,Buyout / Corporate Private Equity,Diversified,Western Europe,,,,,,Launched,,2021,2021-12
6211,61254,Coatue CT 136,16237,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2021,2021-12
6212,61255,Fin Regatta II,22936,Venture Capital / Growth Equity,Financial Services,North America,,,,,,Launched,,2022,2022-2
6213,61255,Fin Regatta II,22936,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6214,61258,Tacora Capital I,22938,Venture Capital / Growth Equity,Financial Services,North America,United States,300000000.0,USD,250000000.0,USD,Currently Investing,1st Close,2022,2022-0
6215,61258,Tacora Capital I,22938,Venture Capital / Growth Equity,Transport,North America,United States,300000000.0,USD,250000000.0,USD,Currently Investing,1st Close,2022,2022-0
6216,61260,XRC Fund VIII,20660,Venture Capital / Growth Equity,Consumer Goods,North America,,10000000.0,USD,,,Launched,,2020,2021-2
6217,61260,XRC Fund VIII,20660,Venture Capital / Growth Equity,Retail,North America,,10000000.0,USD,,,Launched,,2020,2021-2
6218,61260,XRC Fund VIII,20660,Venture Capital / Growth Equity,TMT,North America,,10000000.0,USD,,,Launched,,2020,2021-2
6219,61267,Forebright New Opportunities Fund III,19593,Buyout / Corporate Private Equity,TMT,North America,China,,,,,Launched,,2021,2021-12
6220,61267,Forebright New Opportunities Fund III,19593,Buyout / Corporate Private Equity,TMT,North America,Hong Kong,,,,,Launched,,2021,2021-12
6221,61269,Tishman Speyer Proptech Venture Fund,6154,Venture Capital / Growth Equity,Other,North America,,150000000.0,USD,100000000.0,USD,Currently Investing,1st Close,2020,2022-2
6222,61275,Coatue CT 137,16237,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6223,61276,AG ABC Structured Note,5225,Venture Capital / Growth Equity,Diversified,North America,,,,195630000.0,USD,Currently Investing,1st Close,2021,2022-2
6224,61290,Floodgate Associates VII,8784,Venture Capital / Growth Equity,TMT,North America,,3800000.0,USD,,,Launched,,2021,2021-12
6225,61291,Floodgate Fund VII,8784,Venture Capital / Growth Equity,TMT,North America,,130000000.0,USD,,,Launched,,2021,2021-10
6226,61292,AE Industrial Partners III,16704,Buyout / Corporate Private Equity,Industrials,North America,,1750000000.0,USD,,,Launched,,2022,2022-0
6227,61292,AE Industrial Partners III,16704,Buyout / Corporate Private Equity,Manufacturing,North America,,1750000000.0,USD,,,Launched,,2022,2022-0
6228,61292,AE Industrial Partners III,16704,Buyout / Corporate Private Equity,Business Services,North America,,1750000000.0,USD,,,Launched,,2022,2022-0
6229,61292,AE Industrial Partners III,16704,Buyout / Corporate Private Equity,Transport,North America,,1750000000.0,USD,,,Launched,,2022,2022-0
6230,61292,AE Industrial Partners III,16704,Buyout / Corporate Private Equity,Other,North America,,1750000000.0,USD,,,Launched,,2022,2022-0
6231,61292,AE Industrial Partners III,16704,Buyout / Corporate Private Equity,Diversified,North America,,1750000000.0,USD,,,Launched,,2022,2022-0
6232,61293,Sterling Road III,20466,Venture Capital / Growth Equity,Business Services,North America,,20000000.0,USD,,,Launched,,2022,2022-2
6233,61295,AH Games Fund I,10858,Venture Capital / Growth Equity,TMT,North America,,600000000.0,USD,,,Launched,,2022,2022-2
6234,61297,Battery Ventures Select Fund II,6393,Venture Capital / Growth Equity,TMT,Asia-Pacific,,600000000.0,USD,530000000.0,USD,Currently Investing,1st Close,2022,2022-2
6235,61297,Battery Ventures Select Fund II,6393,Venture Capital / Growth Equity,TMT,Western Europe,,600000000.0,USD,530000000.0,USD,Currently Investing,1st Close,2022,2022-2
6236,61297,Battery Ventures Select Fund II,6393,Venture Capital / Growth Equity,TMT,Central/Eastern Europe,,600000000.0,USD,530000000.0,USD,Currently Investing,1st Close,2022,2022-2
6237,61297,Battery Ventures Select Fund II,6393,Venture Capital / Growth Equity,TMT,North America,,600000000.0,USD,530000000.0,USD,Currently Investing,1st Close,2022,2022-2
6238,61298,Rivet Digital SPV I,18032,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6239,61300,Linse Capital Wayve,17906,Venture Capital / Growth Equity,TMT,North America,,20000000.0,USD,6930000.0,USD,Currently Investing,1st Close,2022,2022-3
6240,61301,WP DVT Partners,5591,Buyout / Corporate Private Equity,Diversified,Asia-Pacific,,,,,,Launched,,2021,2021-12
6241,61301,WP DVT Partners,5591,Buyout / Corporate Private Equity,Diversified,Latin America,,,,,,Launched,,2021,2021-12
6242,61301,WP DVT Partners,5591,Buyout / Corporate Private Equity,Diversified,North America,,,,,,Launched,,2021,2021-12
6243,61301,WP DVT Partners,5591,Buyout / Corporate Private Equity,Diversified,Central/Eastern Europe,,,,,,Launched,,2021,2021-12
6244,61301,WP DVT Partners,5591,Buyout / Corporate Private Equity,Diversified,Middle East/Africa,,,,,,Launched,,2021,2021-12
6245,61301,WP DVT Partners,5591,Buyout / Corporate Private Equity,Diversified,Western Europe,,,,,,Launched,,2021,2021-12
6246,61302,Neotribe SPV I BTO,18268,Venture Capital / Growth Equity,TMT,North America,,6000000.0,USD,,,Launched,,2022,2022-2
6247,61303,Linse Capital SKY II,17906,Venture Capital / Growth Equity,TMT,North America,,120000000.0,USD,71100000.0,USD,Currently Investing,1st Close,2022,2022-3
6248,61307,Battery Ventures XIV,6393,Venture Capital / Growth Equity,TMT,Asia-Pacific,,3500000000.0,USD,3040000000.0,USD,Currently Investing,1st Close,2022,2022-2
6249,61307,Battery Ventures XIV,6393,Venture Capital / Growth Equity,TMT,Central/Eastern Europe,,3500000000.0,USD,3040000000.0,USD,Currently Investing,1st Close,2022,2022-2
6250,61307,Battery Ventures XIV,6393,Venture Capital / Growth Equity,TMT,North America,,3500000000.0,USD,3040000000.0,USD,Currently Investing,1st Close,2022,2022-2
6251,61307,Battery Ventures XIV,6393,Venture Capital / Growth Equity,TMT,Western Europe,,3500000000.0,USD,3040000000.0,USD,Currently Investing,1st Close,2022,2022-2
6252,61318,Veritas Capital Fund VIII,6731,Buyout / Corporate Private Equity,TMT,North America,,8500000000.0,USD,125000000.0,USD,Launched,,2022,2022-2
6253,61328,Freeflow AB,20259,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2021,2021-3
6254,61329,Freeflow Entos,20259,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2021,2021-6
6255,61332,LRVHealth II,14223,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,200000000.0,USD,,,Launched,,2022,2022-2
6256,61332,LRVHealth II,14223,Venture Capital / Growth Equity,Healthcare,North America,United States,200000000.0,USD,,,Launched,,2022,2022-2
6257,61332,LRVHealth II,14223,Venture Capital / Growth Equity,TMT,North America,United States,200000000.0,USD,,,Launched,,2022,2022-2
6258,61333,TTV Fund VI,14520,Venture Capital / Growth Equity,Financial Services,North America,,200000000.0,USD,113400000.0,USD,Currently Investing,1st Close,2021,2021-11
6259,61333,TTV Fund VI,14520,Venture Capital / Growth Equity,TMT,North America,,200000000.0,USD,113400000.0,USD,Currently Investing,1st Close,2021,2021-11
6260,61335,Construct Capital Select Fund I,20967,Venture Capital / Growth Equity,Industrials,North America,United States,,,,,Launched,,2021,2021-12
6261,61335,Construct Capital Select Fund I,20967,Venture Capital / Growth Equity,Manufacturing,North America,United States,,,,,Launched,,2021,2021-12
6262,61335,Construct Capital Select Fund I,20967,Venture Capital / Growth Equity,Business Services,North America,United States,,,,,Launched,,2021,2021-12
6263,61335,Construct Capital Select Fund I,20967,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2021,2021-12
6264,61335,Construct Capital Select Fund I,20967,Venture Capital / Growth Equity,Transport,North America,United States,,,,,Launched,,2021,2021-12
6265,61336,BlackRock Absolute Return Fund,867,Fund of Funds / Co-Investment,Diversified,North America,,,,187300000.0,USD,Currently Investing,1st Close,2020,2020-2
6266,61337,"RockCreek Racial Equity Capital Fund, L.P.- Series II",7283,Venture Capital / Growth Equity,Financial Services,North America,,,,,,Launched,,2022,2022-2
6267,61337,"RockCreek Racial Equity Capital Fund, L.P.- Series II",7283,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
