ID,Name,FundManager,FundManagerID,Strategy,Region,Sector,VintageYear,YearOpened,MonthsOpened,TargetSize,Currency
59854,StepStone VC Secondaries Fund V,StepStone Group,7045,Secondaries,North America,Diversified,2021,2021,6,,
59860,MSD Private Credit Opportunity Fund (Cayman) II,"MSD Capital, L.P.",1665,Mezzanine / Debt,North America,Diversified,2021,2021,1,,
59892,Springblue B,Goodwater Capital,15778,Venture Capital / Growth Equity,North America,Consumer Goods / TMT,2021,2021,8,50000000.0,USD
59895,Mustang Opportunities Fund,Magnetar Capital,13489,Venture Capital / Growth Equity,North America,Clean Tech / Renewable / Energy / Oil & Gas / Transport,2021,2021,11,,
59896,Global Credit Opportunities Fund II,BlackRock,867,Mezzanine / Debt,Central/Eastern Europe / Middle East/Africa / North America / Latin America / Western Europe,Diversified,2021,2021,10,,
59910,Spring Lane Capital Fund II,Spring Lane Capital,18650,Buyout / Corporate Private Equity,North America,Clean Tech / Renewable / Energy / Oil & Gas / TMT,2021,2021,11,400000000.0,USD
59911,Sagard Private Equity Canada (SPEC),Sagard,18892,Buyout / Corporate Private Equity,North America,Industrials / Manufacturing,2021,2021,1,400000000.0,CAD
59912,Longbow Energy Transition Fund,Longbow Capital Inc.,22678,Buyout / Corporate Private Equity,North America,Energy / Oil & Gas,2021,0,0,200000000.0,USD
59919,Industrial Growth Partners VI,IGP,6540,Buyout / Corporate Private Equity,North America,Industrials,2021,2021,11,1200000000.0,USD
59925,CAIS Mercer Private Equity Vintage Fund II,Mercer Investments,13612,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,6,,
59930,Corsair Indigo Investors,Corsair Capital,9023,Fund of Funds / Co-Investment,North America,TMT,2020,2020,12,,
59931,Corsair Shiraz Investors,Corsair Capital,9023,Fund of Funds / Co-Investment,North America,TMT,2020,2020,9,,
59946,Raine Partners IV,The Raine Group,11996,Venture Capital / Growth Equity,Asia-Pacific / Western Europe / North America,TMT,2021,2021,0,1500000000.0,USD
59953,Brookfield Global Transition Fund Sidecar,Brookfield Asset Management,5903,Buyout / Corporate Private Equity,Asia-Pacific / Middle East/Africa / Latin America / Central/Eastern Europe / North America / Western Europe,Energy / Oil & Gas,2021,2021,11,,
59957,Ping An Voyager Partners,China Ping An Life Insurance,3703,Venture Capital / Growth Equity,Middle East/Africa / North America / Western Europe / Asia-Pacific / Central/Eastern Europe,Financial Services / Healthcare / TMT,2021,2021,0,475000000.0,USD
59961,Dakota Pacific Opportunity Fund I,Dakota Pacific Holdings,13429,Buyout / Corporate Private Equity,North America,Industrials,2019,2019,7,,
59962,Fort Ross Ventures Fund IV,Fort Ross Ventures,22683,Venture Capital / Growth Equity,Central/Eastern Europe / Middle East/Africa / North America,Financial Services / TMT,2021,2020,11,200000000.0,USD
59971,Adams Street Partners-SCERS III,Adams Street Partners,6359,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,10,,
59972,MBX Capital II,MBX Capital,19288,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare,2021,2021,1,30000000.0,USD
59974,Peppertree Capital Fund IX,Peppertree Capital Management,12615,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,,
59976,Voyager Partners Select I,Voyager Ventures,22323,Venture Capital / Growth Equity,North America / Western Europe,Clean Tech / Renewable,2021,2021,11,,
59977,NovaQuest Animal Health Opportunities Fund,NovaQuest Capital Management,11727,Buyout / Corporate Private Equity,North America,Healthcare / Other,2021,2021,11,250000000.0,USD
59980,Primer Sazze Fund II,Primer Sazze Partners,20408,Venture Capital / Growth Equity,Asia-Pacific / North America,Consumer Goods / Healthcare / TMT,2021,2021,9,150000000.0,USD
59992,Atalaya Special Opportunities Fund VIII,Atalaya Capital Management,12708,Mezzanine / Debt,North America,Business Services,2021,2021,11,1800000000.0,USD
59993,Carnelian Energy Capital IV,Carnelian Energy Capital,16953,Venture Capital / Growth Equity,North America,Energy / Oil & Gas,2021,2021,11,750000000.0,USD
59997,Starship Ventures Fund II,Starship Ventures,22689,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,50000000.0,USD
60000,Blackford Capital Targeted Opportunity Fund I,Blackford Capital,11248,Buyout / Corporate Private Equity,North America,Industrials / Manufacturing / Other,2021,2021,11,,
60003,Star Mountain U.S. LMM Strategic Credit Fund IV,Star Mountain Capital,1671,Mezzanine / Debt,North America,Diversified,2021,2021,11,750000000.0,USD
60006,Signia Venture Partners IV,Signia Venture Partners,13629,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,85000000.0,USD
60008,Southfield Mezzanine Capital II,Southfield Capital Advisors,16812,Buyout / Corporate Private Equity,North America,Consumer Goods / Healthcare / Business Services,2020,2020,4,,
60012,Geodesic Capital Fund II,Geodesic Capital,16769,Venture Capital / Growth Equity,North America,TMT,2021,2021,6,500000000.0,USD
60032,Penfund Capital Fund VII,Penfund,12499,Mezzanine / Debt,North America,Diversified,2021,2021,6,1500000000.0,CAD
60051,Bain Capital Tech Opportunities Fund II,Bain Capital,6389,Buyout / Corporate Private Equity,North America,TMT,2021,2021,11,1500000000.0,USD
60055,Freedom 3 Investments V,Freedom 3 Capital,16872,Mezzanine / Debt,North America,Diversified,2021,2021,11,,
60057,DCCP Fund III,Dubin Clark & Company,7170,Buyout / Corporate Private Equity,North America,Diversified,2021,0,11,,
60059,A&M Capital Partners III,Alvarez & Marsal Capital Partners,13242,Buyout / Corporate Private Equity,North America,Diversified,2020,2021,11,,
60061,Raine Venture Partners III,The Raine Group,11996,Venture Capital / Growth Equity,Western Europe / North America / Asia-Pacific,TMT,2021,2021,0,150000000.0,USD
60064,RevolverCap Partners Fund II,RevolverCap Partners,19384,Distressed / Turnaround,North America,Diversified,2021,2021,11,,
60065,Siris Partners V,Siris Capital Group,11698,Buyout / Corporate Private Equity,North America,TMT,2021,2021,11,5000000000.0,USD
60072,TowerBrook Impact Opportunities Executive Fund,TowerBrook Capital Partners,7847,Buyout / Corporate Private Equity,Central/Eastern Europe / Western Europe / North America,Diversified,2021,2021,11,,
60073,Hirtle Callaghan Venture Capital Fund 2022,Hirtle Callaghan & Co.,2838,Venture Capital / Growth Equity,North America,Diversified,2021,2021,11,,
60074,MGP Venture Fund III,Mountain Group Partners,19257,Venture Capital / Growth Equity,North America,Biotech / Life Science / TMT,2021,2021,10,150000000.0,USD
60078,OpenGate Capital Partners III,OpenGate Capital,16556,Buyout / Corporate Private Equity,Western Europe / Central/Eastern Europe / North America,Diversified,2021,2021,11,750000000.0,USD
60097,Caltius Partners VI,Caltius Capital Management,7401,Mezzanine / Debt,North America,TMT,2021,2021,11,,
60099,Atalaya Asset Income Fund Evergreen (Open-ended),Atalaya Capital Management,12708,Mezzanine / Debt,North America,Diversified,2021,2021,11,2000000000.0,USD
60101,Eagle Fund V,Eagle Private Capital,8400,Mezzanine / Debt,North America,Diversified,2021,2021,10,,
60104,GC Structured Opportunities Fund I,PPB Capital Partners,18204,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,4,300000000.0,USD
60106,PPB Millennium 2021 Access,PPB Capital Partners,18204,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,7,,
60112,Health Enterprise Partners IV,Health Enterprise Partners,8172,Buyout / Corporate Private Equity,North America,Healthcare,2021,2021,12,250000000.0,USD
60114,Sun Capital Partners VIII,Sun Capital Partners,6891,Buyout / Corporate Private Equity,North America,Consumer Goods / Industrials / TMT,2021,2021,12,2500000000.0,USD
60117,Georgian Partners Growth Fund VI,Georgian Partners,10928,Venture Capital / Growth Equity,North America,Diversified,2021,2021,12,1000000000.0,USD
60140,Eagle Fund V-A,Eagle Private Capital,8400,Mezzanine / Debt,North America,Diversified,2021,2021,10,,
60147,Altimeter Growth Partners Fund VI,Altimeter Capital Management,14801,Venture Capital / Growth Equity,North America,TMT,2021,2021,9,2000000000.0,USD
60155,Liquid Stock Fund II,Liquid Stock,20360,Secondaries,North America,Diversified,2021,2021,10,250000000.0,USD
60162,Aero Capital Solutions Fund III,Aero Capital Solutions,19551,Buyout / Corporate Private Equity,North America,Transport,2021,2021,11,500000000.0,USD
60165,GTCR (LP Investors) LP,GTCR,6518,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,0,,
60169,Pearl Energy Investments III,Pearl Energy Investments,16972,Venture Capital / Growth Equity,North America,Energy / Oil & Gas,2021,2021,12,,
60171,Fairview Private Markets Fund VI,Fairview Capital Partners,6486,Venture Capital / Growth Equity,North America,Diversified,2021,2021,12,,
60172,NewSpring Mezzanine Capital IV Parallel,NewSpring Capital,7659,Mezzanine / Debt,North America,Biotech / Life Science / Healthcare,2021,2021,4,46040000.0,USD
60184,Hamilton Lane Strategic Opportunities Fund VII,Hamilton Lane,6521,Mezzanine / Debt,Western Europe / Middle East/Africa / Asia-Pacific / Latin America / North America,Diversified,2021,2021,12,,
60193,Women’s and Children’s Health Technology Fund,Cross-Border Impact Ventures,22720,Venture Capital / Growth Equity,North America / Central/Eastern Europe / Middle East/Africa,Healthcare / TMT,2021,2021,12,100000000.0,USD
60195,GB-VIII Growth Fund Investment Limited Partnership,Global Brain Corporation,14058,Venture Capital / Growth Equity,Middle East/Africa / Asia-Pacific / Western Europe / Central/Eastern Europe / North America,Diversified,2021,2021,9,40000000000.0,JPY
60196,GB-VI & GB-VII Follow-on Growth Fund Investment Limited Partnership,Global Brain Corporation,14058,Venture Capital / Growth Equity,North America / Asia-Pacific / Central/Eastern Europe / Middle East/Africa / Western Europe,Diversified,2021,2021,9,10000000000.0,JPY
60223,New Enterprise Associates 18,New Enterprise Associates,6610,Venture Capital / Growth Equity,North America / Asia-Pacific,Healthcare / TMT,2021,2021,11,2900000000.0,USD
60224,NEA 18 Venture Growth Equity,New Enterprise Associates,6610,Venture Capital / Growth Equity,Asia-Pacific / North America,Healthcare / TMT,2021,2021,12,3700000000.0,USD
60234,Havencrest Healthcare Partners II,Havencrest Capital Management,18464,Buyout / Corporate Private Equity,North America,Healthcare / TMT,2021,2021,12,,
60235,Venture Core Fund X,50 South Capital,16825,Venture Capital / Growth Equity,North America,TMT,2021,2021,12,,
60236,Private Equity Core Fund X,50 South Capital,16825,Buyout / Corporate Private Equity,North America,TMT,2021,2021,12,,
60245,Star Mountain U.S. LMM Private BDC,Star Mountain Capital,1671,Mezzanine / Debt,North America,Diversified,2021,2021,0,,
60251,Felix Capital Fund IV,Felix Capital,16774,Venture Capital / Growth Equity,North America / Western Europe,TMT,2022,2022,1,275000000.0,USD
60252,Felix Capital Next II,Felix Capital,16774,Venture Capital / Growth Equity,North America / Western Europe,TMT,2022,2022,1,275000000.0,USD
60254,Accelia Capital Tech Fund,Accelia Capital,22735,Venture Capital / Growth Equity,North America,TMT,2021,2021,12,50000000.0,USD
60261,Hollyport Secondary Opportunities VIII,Hollyport Capital,10941,Secondaries,Middle East/Africa / Central/Eastern Europe / Asia-Pacific / Western Europe / North America / Latin America,Diversified,2021,2021,12,2000000000.0,USD
60266,Fort Washington Private Equity Investors XI,Fort Washington Capital Partners Group,8019,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,12,,
60267,RiverGlade Capital II,RiverGlade Capital,18854,Buyout / Corporate Private Equity,North America,Healthcare,2021,2021,12,375000000.0,USD
60268,Tusk Venture Partners Breakout I,Tusk Ventures,19393,Venture Capital / Growth Equity,North America,Diversified,2021,2021,12,60000000.0,USD
60272,Turn/River Capital V,Turn/River Capital,18881,Buyout / Corporate Private Equity,North America,TMT,2021,2021,12,1250000000.0,USD
60273,Corrum Capital Cargo Opportunities II,Corrum Capital Management,16426,Buyout / Corporate Private Equity,North America,Transport,2021,2021,12,,
60278,Franklin Park International Fund XI,Franklin Park,1722,Fund of Funds / Co-Investment,Middle East/Africa / Asia-Pacific / Western Europe / Latin America / Central/Eastern Europe / North America,Consumer Goods / Energy / Oil & Gas / Healthcare / Industrials / TMT,2021,2021,1,,
60279,Franklin Park Venture Capital Opportunity Fund,Franklin Park,1722,Venture Capital / Growth Equity,North America,Diversified,2021,2021,1,,
60280,Lightspeed Venture Partners Select V,Lightspeed Venture Partners,6576,Venture Capital / Growth Equity,North America / Western Europe / Central/Eastern Europe / Middle East/Africa,Diversified,2021,2021,0,,
60281,Lightspeed Venture Partners XIV,Lightspeed Venture Partners,6576,Venture Capital / Growth Equity,Middle East/Africa / Central/Eastern Europe / Western Europe / North America,Diversified,2021,2021,0,,
60282,Lightspeed Global Opportunity Fund II,Lightspeed Venture Partners,6576,Venture Capital / Growth Equity,Asia-Pacific / North America / Central/Eastern Europe / Middle East/Africa / Western Europe,Diversified,2021,2021,1,,
60286,SK Capital Partners VI,SK Capital Partners,8908,Venture Capital / Growth Equity,North America,Healthcare / Industrials,2021,2021,12,,
60293,Lakestar Growth II,Lakestar,16913,Venture Capital / Growth Equity,North America / Western Europe,TMT,2021,2021,0,750000000.0,EUR
60294,Lakestar Early IV,Lakestar,16913,Venture Capital / Growth Equity,North America,TMT,2021,2021,0,250000000.0,EUR
60297,H.I.G. Technology Partners,H.I.G. Capital,6829,Buyout / Corporate Private Equity,North America,TMT,2021,2021,12,,
60299,Strategic Investors Fund XI,SVB Capital,8175,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,12,1250000000.0,USD
60300,Fifth Wall Ventures III,Fifth Wall,17858,Venture Capital / Growth Equity,North America,TMT,2021,2021,12,,
60304,Tribe Capital Fund III,Tribe Capital,19926,Venture Capital / Growth Equity,North America,TMT,2021,2021,12,500000000.0,USD
60305,Korify Capital Fund One,Korify Capital,22739,Venture Capital / Growth Equity,North America / Middle East/Africa / Western Europe,TMT,2021,2021,12,100000000.0,USD
60309,Clocktower Technologies III,Clocktower Technology Ventures,20337,Venture Capital / Growth Equity,Latin America / Western Europe / Middle East/Africa / North America / Asia-Pacific / Central/Eastern Europe,Financial Services / TMT,2021,2021,12,100000000.0,USD
60319,Stepstone Senior Corporate Lending Fund II,StepStone Group,7045,Mezzanine / Debt,Latin America / North America / Asia-Pacific / Western Europe / Central/Eastern Europe / Middle East/Africa,Diversified,2020,2020,7,,
60320,HarbourVest 2021 Global Fund,HarbourVest Partners,6523,Fund of Funds / Co-Investment,Western Europe / Middle East/Africa / Latin America / North America / Central/Eastern Europe / Asia-Pacific,Diversified,2021,2021,0,,
60321,L Capital II Parallel,L Capital,21100,Buyout / Corporate Private Equity,North America,Consumer Goods / Industrials / Business Services / TMT,2021,2021,0,,
60328,Pacific Lake Partners Fund Five,Pacific Lake Partners,15130,Venture Capital / Growth Equity,North America,Diversified,2022,2022,0,250000000.0,USD
60330,Kartesia Impact Fund I,Kartesia,14665,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,12,500000000.0,USD
60334,Georgian Alignment Fund II,Georgian Partners,10928,Secondaries,North America,TMT,2021,2021,12,1500000000.0,USD
60340,L Catterton Growth V,L Catterton,7169,Venture Capital / Growth Equity,North America,Consumer Goods / Retail,2021,2021,10,1250000000.0,USD
60341,Sound Bioventures Fund I,Sound Bioventures,22747,Venture Capital / Growth Equity,Western Europe / Central/Eastern Europe / North America,Biotech / Life Science,2021,2021,0,,
